Serial,name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_test,label_test
997,c8cc03121e2_6_FSR_pacman,1.1895,6.26485,13.87922,2256.79,0.7018,0.589996,1568.889,-0.014761151583219556,-1
850,c7dt04622g2_ASR_pacman,1.23942,5.61829,15.44366,2255.99,0.69536,0.561037,5883.948,-0.014802212904033274,-1
1844,d0ce00900h2_14_FSR_pacman,2.3612,2.21445,4.22117,2551.12,0.3709,0.157081,23016.452,-0.01480444905801559,-1
3287,ja7b09496_si_010_FSR_pacman,0.784845,7.51019,8.97809,3780.43,0.7061,0.899668,4249.368,-0.014824004113586087,-1
1130,c8dt01017j2_2_ASR_pacman,0.764842,5.30368,10.63768,3937.02,0.71984,0.941162,3260.598,-0.015191439505292559,-1
3359,ja8b05890_si_002_FSR_pacman,0.602168,15.90752,18.15748,3302.05,0.7993,1.32737,2505.264,-0.015298484153676517,-1
2516,d3dt03363e2_1_ASR_pacman,2.28142,3.22145,3.77078,2714.2,0.33702,0.147724,4336.24,-0.015539703487886802,-1
2517,d3dt03363e2_1_FSR_pacman,2.28142,3.22145,3.77078,2714.2,0.33702,0.147724,4336.24,-0.015539703487886802,-1
3498,ja9b04737_si_004_ASR_pacman,1.12567,8.4742,9.72181,2539.09,0.71282,0.633242,3390.72,-0.01569877627705596,-1
3463,ja8b12530_si_002_3_FSR_pacman,0.882173,13.08309,13.39527,3490.69,0.68778,0.779643,3912.931,-0.01590106034751715,-1
3399,ja8b07411_si_003_4_FSR_pacman,0.701462,7.34095,12.42918,3517.08,0.74484,1.06184,4565.436,-0.01603232998174997,-1
704,c7cc07158b2_FSR_pacman,0.783426,7.11964,13.71106,4557.67,0.69318,0.884806,4753.324,-0.01629624599077939,-1
703,c7cc07158b2_ASR_pacman,0.783426,7.11964,13.71106,4557.67,0.69318,0.884806,4753.324,-0.01629624599077939,-1
1752,d0cc03808c2_12_ASR_pacman,1.0687,4.35208,6.83867,3050.58,0.69006,0.645699,1382.892,-0.01629924007292205,-1
1753,d0cc03808c2_12_FSR_pacman,1.0687,4.35208,6.83867,3050.58,0.69006,0.645699,1382.892,-0.01629924007292205,-1
1464,c9me00182d2_ASR_pacman,0.735335,13.89314,15.36324,3448.06,0.75654,1.02884,2021.559,-0.016385303201904566,-1
1465,c9me00182d2_FSR_pacman,0.735335,13.89314,15.36324,3448.06,0.75654,1.02884,2021.559,-0.016385303201904566,-1
3237,ja7b05858_si_005_ASR_pacman,1.34109,11.50392,11.58319,3373.34,0.52788,0.39362,1602.565,-0.01650460418461741,-1
3238,ja7b05858_si_005_FSR_pacman,1.34109,11.50392,11.58319,3373.34,0.52788,0.39362,1602.565,-0.01650460418461741,-1
3370,ja8b06757_si_002_FSR_pacman,1.73091,4.67739,16.42558,2060.85,0.54136,0.31276,27490.593,-0.016638659489205065,-1
3432,ja8b11230_si_002_FSR_pacman,0.499218,22.85158,28.51592,3000.02,0.85032,1.7033,10403.568,-0.016766183241793464,-1
2884,ja110042b_si_003_FSR_pacman,0.68442,5.27812,18.77851,4008.42,0.73794,1.0782,30297.816,-0.017082945174470843,-1
3382,ja8b06789_si_006_FSR_pacman,0.96117,6.60456,8.73195,2790.83,0.71484,0.743719,2763.356,-0.017161809572036946,-1
370,am8b22385_si_002_FSR_pacman,0.743118,7.54957,11.91695,3977.2,0.73532,0.989506,2344.268,-0.017199297342721187,-1
3655,jp8b09178_si_014_ASR_pacman,0.464575,28.44203,30.38582,3505.39,0.83142,1.78964,6415.65,-0.017218848508330664,-1
3656,jp8b09178_si_014_FSR_pacman,0.464575,28.44203,30.38582,3505.39,0.83142,1.78964,6415.65,-0.017218848508330664,-1
2322,d2qi00394e2_FSR_pacman,0.881176,8.21577,11.15169,4466.8,0.68598,0.778482,18279.006,-0.017220851783190216,-1
2321,d2qi00394e2_ASR_pacman,0.881176,8.21577,11.15169,4466.8,0.68598,0.778482,18279.006,-0.017220851783190216,-1
2878,ja102862j_si_004_ASR_pacman,0.625186,6.7817,17.99475,3735.92,0.76274,1.22002,9110.072,-0.01746672218350398,-1
2879,ja102862j_si_004_FSR_pacman,0.625186,6.7817,17.99475,3735.92,0.76274,1.22002,9110.072,-0.01746672218350398,-1
2698,ic5021302_si_002_6_FSR_pacman,1.62685,3.26586,7.76263,2072.08,0.5348,0.328733,3705.136,-0.01747923745778901,-1
2697,ic5021302_si_002_6_ASR_pacman,1.62685,3.26586,7.76263,2072.08,0.5348,0.328733,3705.136,-0.01747923745778901,-1
3402,ja8b07411_si_003_7_ASR_pacman,0.681225,6.17644,13.60074,3657.45,0.74268,1.09021,4765.852,-0.01780210427194784,-1
775,c7dt00582b2_2_ASR_pacman,1.0077,13.62828,15.37508,3327.06,0.71106,0.705629,10550.196,-0.018095569146459156,-1
776,c7dt00582b2_2_FSR_pacman,1.0077,13.62828,15.37508,3327.06,0.71106,0.705629,10550.196,-0.018095569146459156,-1
1758,d0cc03808c2_15_ASR_pacman,1.05823,4.38564,6.89165,3057.81,0.6928,0.654679,1380.346,-0.018550763084249522,-1
1759,d0cc03808c2_15_FSR_pacman,1.05823,4.38564,6.89165,3057.81,0.6928,0.654679,1380.346,-0.018550763084249522,-1
2555,d3qi00103b2_4_ASR_pacman,1.54146,4.72133,6.93949,2216.19,0.61792,0.400867,4981.425,-0.018561514908128296,-1
273,am7b01568_si_002_ASR_pacman,0.765146,6.92777,10.56065,3699.37,0.73456,0.960026,3560.784,-0.018880023312148664,-1
3464,ja8b12530_si_002_4_ASR_pacman,0.760652,13.57014,14.44644,3588.71,0.71624,0.941614,3846.046,-0.01888032478252044,-1
583,c6ce00407e8_FSR_pacman,0.850252,4.4915,6.18436,4094.34,0.67564,0.794635,597.44,-0.01917742442051673,-1
582,c6ce00407e8_ASR_pacman,0.850252,4.4915,6.18436,4094.34,0.67564,0.794635,597.44,-0.01917742442051673,-1
296,am7b10884_si_003_FSR_pacman,0.814524,4.42552,7.70719,4784.88,0.65854,0.808496,3613.942,-0.019207677394022626,-1
602,c6dt03852b2_ASR_pacman,0.737977,11.57486,12.87873,3165.15,0.74538,1.01003,3496.136,-0.01937177334709128,-1
3296,ja7b13825_si_005_FSR_pacman,2.02224,4.18081,5.07641,3112.76,0.2712,0.134108,1188.293,-0.019617676055419975,-1
1923,d0dt02233k2_2_FSR_pacman,0.780495,9.23952,11.30885,3851.36,0.73308,0.93925,1232.996,-0.01969386197338996,-1
1131,c8dt01017j2_2_FSR_pacman,0.815271,5.30368,8.00315,4223.09,0.69448,0.851839,3476.778,-0.019743424624531936,-1
1212,c8qi00773j2_ASR_pacman,0.863079,4.52374,7.52509,3825.36,0.69824,0.80901,2308.292,-0.0197995922562213,-1
1750,d0cc03808c2_11_ASR_pacman,1.04797,4.34352,6.93072,3072.32,0.69434,0.662557,1396.798,-0.020324525761697965,-1
1751,d0cc03808c2_11_FSR_pacman,1.04797,4.34352,6.93072,3072.32,0.69434,0.662557,1396.798,-0.020324525761697965,-1
684,c7cc06074b5_9_FSR_pacman,1.11567,9.00266,9.42154,4777.33,0.53592,0.480357,3424.692,-0.020414803834751027,-1
683,c7cc06074b5_9_ASR_pacman,1.11567,9.00266,9.42154,4777.33,0.53592,0.480357,3424.692,-0.020414803834751027,-1
1788,d0cc05504b2_ASR_pacman,0.709895,5.96261,14.00119,3562.45,0.75608,1.06506,1828.368,-0.020431230719457627,-1
149,S2052520623001105_6_ASR_pacman,2.2072,5.4424,8.81223,2093.41,0.60154,0.272535,12564.801,-0.02060289123144554,-1
150,S2052520623001105_6_FSR_pacman,2.2072,5.4424,8.81223,2093.41,0.60154,0.272535,12564.801,-0.02060289123144554,-1
1414,c9dt01542f2_2_FSR_pacman,2.04104,3.52519,5.61172,2161.74,0.51054,0.250138,1468.3,-0.020615819979491246,-1
3614,ja9b11260_si_004_ASR_pacman,1.13321,9.81057,16.05547,2208.13,0.69136,0.610091,7596.714,-0.02064460397879264,-1
3293,ja7b13825_si_003_FSR_pacman,2.00846,4.40946,5.16712,3288.12,0.25432,0.126624,1162.255,-0.020755296468518813,-1
3060,ja6b06759_si_003_ASR_pacman,0.667947,7.98313,15.36737,3280.88,0.77286,1.15707,28783.208,-0.020789680709534464,-1
3061,ja6b06759_si_003_FSR_pacman,0.667947,7.98313,15.36737,3280.88,0.77286,1.15707,28783.208,-0.020789680709534464,-1
3286,ja7b09496_si_010_ASR_pacman,0.761205,7.51019,9.36457,3752.87,0.7148,0.939037,4121.376,-0.02091296070780857,-1
2700,ic5021302_si_002_7_FSR_pacman,1.65859,3.11987,7.6438,2065.0,0.5255,0.316835,3069.436,-0.02103329188166725,-1
2699,ic5021302_si_002_7_ASR_pacman,1.65859,3.11987,7.6438,2065.0,0.5255,0.316835,3069.436,-0.02103329188166725,-1
1766,d0cc03808c2_19_ASR_pacman,1.05751,4.19991,6.88794,3068.55,0.69338,0.655674,1396.798,-0.02129622234076156,-1
1767,d0cc03808c2_19_FSR_pacman,1.05751,4.19991,6.88794,3068.55,0.69338,0.655674,1396.798,-0.02129622234076156,-1
3428,ja8b11042_si_001_FSR_pacman,0.627929,7.61467,16.12281,3500.11,0.76756,1.22237,8418.096,-0.021576059608344966,-1
3269,ja7b07921_si_002_1_ASR_pacman,0.779842,3.92177,19.48133,3307.97,0.74094,0.950116,7891.644,-0.021746035662621455,-1
3270,ja7b07921_si_002_1_FSR_pacman,0.779842,3.92177,19.48133,3307.97,0.74094,0.950116,7891.644,-0.021746035662621455,-1
3199,ja7b02394_si_003_ASR_pacman,0.604562,8.47781,16.86367,3531.34,0.77558,1.28288,8369.22,-0.021932457334869482,-1
3200,ja7b02394_si_003_FSR_pacman,0.604562,8.47781,16.86367,3531.34,0.77558,1.28288,8369.22,-0.021932457334869482,-1
757,c7ce01453h2_5_ASR_pacman,2.25866,3.54534,6.80137,2110.51,0.52194,0.231084,1217.165,-0.022152058181835854,-1
758,c7ce01453h2_5_FSR_pacman,2.25866,3.54534,6.80137,2110.51,0.52194,0.231084,1217.165,-0.022152058181835854,-1
1489,c9qm00612e2_FSR_pacman,0.629746,7.59671,16.18261,3879.25,0.75834,1.2042,4514.12,-0.0222576777869824,-1
3514,ja9b05191_si_002_ASR_pacman,0.700923,11.10915,14.25232,4061.6,0.71428,1.01906,5866.056,-0.022356585283569652,-1
3515,ja9b05191_si_002_FSR_pacman,0.700923,11.10915,14.25232,4061.6,0.71428,1.01906,5866.056,-0.022356585283569652,-1
1786,d0cc03808c2_9_ASR_pacman,1.05455,4.20715,6.87225,3075.42,0.69424,0.658327,1429.702,-0.022472852328380477,-1
1787,d0cc03808c2_9_FSR_pacman,1.05455,4.20715,6.87225,3075.42,0.69424,0.658327,1429.702,-0.022472852328380477,-1
741,c7ce01012e2_ASR_pacman,1.6322,4.99038,6.53519,2224.48,0.61804,0.378655,4942.18,-0.022595816089654663,-1
567,c6cc03787a2_1_ASR_pacman,0.687385,6.3236,13.54619,3613.95,0.75058,1.09194,9860.496,-0.022665070053356384,-1
568,c6cc03787a2_1_FSR_pacman,0.687385,6.3236,13.54619,3613.95,0.75058,1.09194,9860.496,-0.022665070053356384,-1
3378,ja8b06789_si_004_FSR_pacman,0.929753,6.99134,8.93573,2819.23,0.7222,0.776765,2763.356,-0.023052810762521414,-1
1770,d0cc03808c2_20_ASR_pacman,1.04836,4.2128,6.91112,3082.57,0.69526,0.663189,1413.25,-0.023069061369962562,-1
1771,d0cc03808c2_20_FSR_pacman,1.04836,4.2128,6.91112,3082.57,0.69526,0.663189,1413.25,-0.023069061369962562,-1
506,c5dt04943a2_1_ASR_pacman,0.759207,6.19681,11.21256,3498.57,0.74368,0.979548,4782.438,-0.023343800471581244,-1
2398,d3cc02162a2_5_ASR_pacman,1.08788,5.51,8.07148,2738.05,0.71048,0.653087,982.588,-0.02368848686282965,-1
680,c7cc06074b5_7_FSR_pacman,1.12884,8.94067,9.40539,4829.0,0.5241,0.464281,3424.692,-0.023700420868464467,-1
679,c7cc06074b5_7_ASR_pacman,1.12884,8.94067,9.40539,4829.0,0.5241,0.464281,3424.692,-0.023700420868464467,-1
2509,d3dt02834h2_FSR_pacman,0.795243,7.06339,9.72422,4615.33,0.67228,0.845376,7166.608,-0.023977145184383097,-1
902,c7ra02122d2_ASR_pacman,0.748615,6.64891,10.36263,3886.47,0.72718,0.971367,3356.592,-0.024033998369886955,-1
2638,d3ta05353a2_3_ion_pacman,2.08054,0.99343,1.50313,3609.1,0.21,0.100935,328.158,-0.024116946905643477,-1
2986,ja512311a_si_007_FSR_pacman,0.868664,8.16873,11.86884,2801.59,0.7534,0.867309,9545.912,-0.024639577081826514,-1
810,c7dt02231j2_6_FSR_pacman,0.738554,8.70519,11.79887,3996.36,0.73324,0.992804,9007.704,-0.025040766358195077,-1
2688,ic501477u_si_002_ion_pacman,0.844802,4.00353,8.32687,5021.4,0.64466,0.76309,2303.232,-0.025240650316948332,-1
3113,ja7b00219_si_004_FSR_pacman,1.5366,5.94004,10.31084,2019.24,0.62534,0.406963,2966.334,-0.02560662341407094,-1
2030,d0sc02856h2_2_ASR_pacman,2.2134,4.73832,5.90274,2125.77,0.47772,0.215831,1524.217,-0.02567872716330366,-1
2031,d0sc02856h2_2_FSR_pacman,2.2134,4.73832,5.90274,2125.77,0.47772,0.215831,1524.217,-0.02567872716330366,-1
1443,c9dt03518d2_FSR_pacman,1.54634,4.53495,9.55472,2070.04,0.6225,0.402563,704.144,-0.02640793350812587,-1
1442,c9dt03518d2_ASR_pacman,1.54634,4.53495,9.55472,2070.04,0.6225,0.402563,704.144,-0.02640793350812587,-1
3054,ja6b06239_si_002_ASR_pacman,0.789413,6.24729,9.30161,3484.55,0.72706,0.921014,2968.906,-0.026534696009317016,-1
808,c7dt02231j2_5_FSR_pacman,0.755797,9.25453,11.77842,4126.23,0.7173,0.949064,9123.942,-0.02671176342614623,-1
1244,c8sc01533c2_FSR_pacman,1.04298,13.61747,13.69385,3226.06,0.62608,0.600279,4822.132,-0.026862788476467725,-1
1243,c8sc01533c2_ASR_pacman,1.04298,13.61747,13.69385,3226.06,0.62608,0.600279,4822.132,-0.026862788476467725,-1
3465,ja8b12530_si_002_4_FSR_pacman,0.785228,13.36043,13.69997,3630.31,0.7058,0.898847,3974.038,-0.026983837320514348,-1
3398,ja8b07411_si_003_4_ASR_pacman,0.682965,8.29218,12.42918,3487.09,0.75246,1.10176,4437.444,-0.02709074553852009,-1
2364,d2ta03524c2_2_ASR_pacman,0.70319,11.92624,13.80664,3310.47,0.76816,1.09239,2966.754,-0.027134034939881757,-1
3505,ja9b04737_si_009_FSR_pacman,0.984473,12.39024,12.98448,2767.07,0.72904,0.740538,3258.644,-0.027601543143128904,-1
3251,ja7b06197_si_002_ASR_pacman,0.926254,11.91199,15.50048,4058.66,0.67362,0.727252,3262.434,-0.027898095907578413,-1
3252,ja7b06197_si_002_FSR_pacman,0.926254,11.91199,15.50048,4058.66,0.67362,0.727252,3262.434,-0.027898095907578413,-1
3442,ja8b11998_si_002_FSR_pacman,2.02937,6.55086,8.03682,2488.62,0.35926,0.17703,23708.991,-0.028042499538897925,-1
993,c8cc03121e2_4_FSR_pacman,1.29865,6.02885,13.9648,2130.97,0.68558,0.527917,1568.889,-0.028046653879682748,-1
3358,ja8b05890_si_002_ASR_pacman,0.585259,15.90752,18.15748,3236.71,0.80624,1.37758,2409.27,-0.0282611477294874,-1
2139,d1dt00518a2_1_FSR_pacman,0.53969,27.56489,31.38943,3271.2,0.81892,1.51739,7323.924,-0.02835663167090907,-1
305,am7b16380_si_002_ASR_pacman,0.893898,11.96927,16.32574,4085.19,0.64962,0.726727,4113.846,-0.028472918184344276,-1
3281,ja7b09496_si_007_FSR_pacman,1.00489,13.31172,14.11258,2879.72,0.72766,0.72412,2950.492,-0.029413500042066887,-1
3460,ja8b12530_si_002_1_FSR_pacman,0.760275,13.89179,14.11165,3421.23,0.73714,0.96957,4049.104,-0.02969933553622539,-1
2999,ja512762r_si_002_FSR_pacman,0.760275,13.89179,14.11165,3423.04,0.73714,0.96957,3768.928,-0.029748135000480458,-1
3272,ja7b07921_si_002_2_FSR_pacman,0.640046,5.87539,19.5052,3884.76,0.76114,1.1892,7616.323,-0.03012643603543519,-1
3271,ja7b07921_si_002_2_ASR_pacman,0.640046,5.87539,19.5052,3884.76,0.76114,1.1892,7616.323,-0.03012643603543519,-1
651,c6ta11110f2_5_ASR_pacman,0.852398,8.57203,9.59953,3247.35,0.74374,0.872527,1975.044,-0.030204613383728818,-1
386,am9b05091_si_003_ion_pacman,0.773774,4.95559,16.537,3028.29,0.75908,0.98101,10038.446,-0.030352333051231306,-1
2842,ja0c05758_si_003_2_ASR_pacman,0.431674,27.42854,28.95423,3843.47,0.83432,1.93275,7347.198,-0.030454367589312747,-1
3453,ja8b12530_si_001_2_ASR_pacman,0.498086,29.26452,30.74228,3540.55,0.81824,1.64277,6457.992,-0.0315030757348026,-1
633,c6sc05012c2_FSR_pacman,2.08763,3.12468,3.97172,2554.43,0.34368,0.164627,332.861,-0.031669107022636145,-1
632,c6sc05012c2_ASR_pacman,2.08763,3.12468,3.97172,2554.43,0.34368,0.164627,332.861,-0.031669107022636145,-1
3380,ja8b06789_si_005_FSR_pacman,0.914047,6.71259,8.82042,2838.22,0.72618,0.794467,2763.356,-0.03175687189303267,-1
3204,ja7b02470_si_003_FSR_pacman,0.76728,9.41026,11.56474,2946.61,0.74736,0.974038,2708.76,-0.03223299029890947,-1
306,am7b16380_si_002_FSR_pacman,0.909709,11.96927,16.32574,4093.14,0.64296,0.706776,4209.84,-0.03238196928112225,-1
2353,d2sc02683j2_2_FSR_pacman,0.590146,10.96098,15.81188,3609.48,0.78136,1.32401,1873.507,-0.033046224651505085,-1
1991,d0qi00641f2_1_ASR_pacman,0.643379,14.18198,16.50533,3258.85,0.79888,1.2417,3229.88,-0.03310818911581925,-1
1992,d0qi00641f2_1_FSR_pacman,0.643379,14.18198,16.50533,3258.85,0.79888,1.2417,3229.88,-0.03310818911581925,-1
3459,ja8b12530_si_002_1_ASR_pacman,0.733215,13.89179,14.11165,3370.58,0.74796,1.02011,3904.984,-0.03339262202825821,-1
3454,ja8b12530_si_001_2_FSR_pacman,0.512894,29.26452,30.74228,3583.53,0.81216,1.58349,6649.98,-0.03370085583688209,-1
2323,d2qi01956f2_ASR_pacman,0.69401,5.28195,14.77475,4348.56,0.72112,1.03906,16014.786,-0.03382065306229709,-1
2324,d2qi01956f2_FSR_pacman,0.69401,5.28195,14.77475,4348.56,0.72112,1.03906,16014.786,-0.03382065306229709,-1
3438,ja8b11525_si_003_FSR_pacman,1.08079,9.20581,16.31625,2227.64,0.71796,0.664295,5258.353,-0.034428081203463856,-1
3437,ja8b11525_si_003_ASR_pacman,1.08079,9.20581,16.31625,2227.64,0.71796,0.664295,5258.353,-0.034428081203463856,-1
3203,ja7b02470_si_003_ASR_pacman,0.755144,9.8509,12.1742,2920.1,0.75184,0.995625,2644.764,-0.03473672836229158,-1
3526,ja9b05571_si_007_FSR_pacman,0.51483,28.47866,29.11713,3284.71,0.81934,1.59148,6481.896,-0.03500652120012837,-1
3523,ja9b05571_si_005_FSR_pacman,0.51483,28.47866,29.11713,3284.71,0.81934,1.59148,6481.896,-0.03500652120012837,-1
2910,ja4050828_si_002_FSR_pacman,0.51483,28.47866,29.11713,3283.85,0.82186,1.59637,6481.896,-0.03502011941121008,-1
3457,ja8b12530_si_001_4_ASR_pacman,0.509785,29.15644,30.59047,3452.17,0.81686,1.60236,6301.764,-0.03514993457123816,-1
2841,ja0c05758_si_003_1_FSR_pacman,0.43216,27.7887,28.55275,3754.46,0.8388,1.94095,6974.244,-0.0355129434185657,-1
1193,c8nj04260h2_FSR_pacman,0.670095,10.3199,13.50671,3477.26,0.77564,1.15751,3964.216,-0.03666192380733313,-1
1192,c8nj04260h2_ASR_pacman,0.670095,10.3199,13.50671,3477.26,0.77564,1.15751,3964.216,-0.03666192380733313,-1
2977,ja512311a_si_002_FSR_pacman,0.750337,9.86284,12.43576,3085.45,0.76792,1.02343,9859.064,-0.036764061504763634,-1
2976,ja512311a_si_002_ASR_pacman,0.750337,9.86284,12.43576,3085.45,0.76792,1.02343,9859.064,-0.036764061504763634,-1
3458,ja8b12530_si_001_4_FSR_pacman,0.52453,29.15644,30.59047,3508.56,0.81046,1.54512,6493.752,-0.036846491778569024,-1
1789,d0cc05504b2_FSR_pacman,0.741551,5.55342,10.78465,3747.83,0.7395,0.997234,1924.362,-0.03690450933417566,-1
2365,d2ta03524c2_2_FSR_pacman,0.721924,11.92624,12.7412,3368.48,0.76078,1.05382,3062.748,-0.03725266581668274,-1
3051,ja6b04971_si_002_6_FSR_pacman,0.711351,5.86497,13.25689,4187.15,0.74072,1.04129,13066.872,-0.03754396199048626,-1
1976,d0nj02617d2_2_ASR_pacman,0.899914,5.6557,7.59895,3711.31,0.72386,0.804366,1094.072,-0.0377489269857052,-1
1977,d0nj02617d2_2_FSR_pacman,0.899914,5.6557,7.59895,3711.31,0.72386,0.804366,1094.072,-0.0377489269857052,-1
3634,ja9b13072_si_002_2_ASR_pacman,0.650193,8.05493,15.31012,3243.63,0.7787,1.19764,2272.728,-0.037961759603410306,-1
3635,ja9b13072_si_002_2_FSR_pacman,0.650193,8.05493,15.31012,3243.63,0.7787,1.19764,2272.728,-0.037961759603410306,-1
589,c6ce01965j2_3_FSR_pacman,0.804206,6.46831,11.83829,4991.82,0.6423,0.798676,6866.842,-0.038041711443982495,-1
2138,d1dt00518a2_1_ASR_pacman,0.515372,27.56489,31.94565,3199.6,0.82814,1.60688,6939.948,-0.038363075317608075,-1
903,c7ra02122d2_FSR_pacman,0.790313,6.16813,7.79086,4104.75,0.70558,0.892786,3548.58,-0.03840919565205725,-1
991,c8cc03121e2_3_FSR_pacman,1.29979,6.0757,13.97661,2101.9,0.68938,0.530377,1568.889,-0.03849304568754586,-1
3219,ja7b04132_si_002_FSR_pacman,1.78861,7.75143,9.62205,1949.08,0.53022,0.296442,4339.572,-0.03933158609031007,-1
3020,ja5b02999_si_002_FSR_pacman,0.745116,12.22185,13.98752,3264.08,0.78782,1.05731,2934.276,-0.03942324234926331,-1
252,am0c10038_si_002_FSR_pacman,0.666904,8.24943,12.12581,3565.14,0.75302,1.12913,2528.94,-0.0397887496824757,-1
344,am8b11999_si_002_FSR_pacman,0.987395,6.45546,9.73461,2570.23,0.72912,0.738428,2451.318,-0.039935038692735736,-1
1450,c9dt04047a2_ASR_pacman,0.723964,6.00698,11.32889,3675.56,0.74812,1.03337,1587.126,-0.039963473818037665,-1
2819,ja0c02129_si_002_FSR_pacman,0.59805,14.68034,24.11467,2851.58,0.82758,1.3838,10308.408,-0.04032603088770692,-1
1647,cm5b03723_si_005_ASR_pacman,0.645145,7.44909,14.22819,4070.39,0.7461,1.15648,8455.644,-0.040496846207686454,-1
996,c8cc03121e2_6_ASR_pacman,1.159,6.26485,14.12501,2205.52,0.7151,0.616999,1520.892,-0.040854472451332335,-1
3587,ja9b10501_si_010_FSR_pacman,0.708531,7.3323,10.10815,3959.53,0.72468,1.02279,4247.405,-0.04098675981852973,-1
3586,ja9b10501_si_010_ASR_pacman,0.708531,7.3323,10.10815,3959.53,0.72468,1.02279,4247.405,-0.04098675981852973,-1
1588,cg500175k_si_001_1_FSR_pacman,0.689571,9.7602,16.40977,3040.67,0.80268,1.16403,15829.776,-0.04099882579020886,-1
3257,ja7b06459_si_002_ASR_pacman,0.842558,12.59309,12.8,3859.49,0.69374,0.823373,6800.88,-0.04131705831765198,-1
3027,ja5b02999_si_006_ASR_pacman,0.598109,13.55099,15.33543,3571.36,0.77916,1.30271,2659.434,-0.0413941601299922,-1
809,c7dt02231j2_6_ASR_pacman,0.726122,10.65479,12.16131,3917.25,0.7393,1.01815,8868.624,-0.04147698462443161,-1
3632,ja9b13072_si_002_1_ASR_pacman,0.83613,7.9848,14.38052,2630.86,0.76586,0.915958,2284.704,-0.04161897733731179,-1
3633,ja9b13072_si_002_1_FSR_pacman,0.83613,7.9848,14.38052,2630.86,0.76586,0.915958,2284.704,-0.04161897733731179,-1
1488,c9qm00612e2_ASR_pacman,0.589749,8.81687,16.18261,3786.96,0.7752,1.31446,4225.88,-0.041829526758319746,-1
403,am9b20623_si_001_ASR_pacman,1.3104,4.98833,11.0666,2250.02,0.70174,0.535515,1654.236,-0.04222614271938119,-1
3481,ja9b02603_si_002_ASR_pacman,0.565164,17.10748,24.58221,2859.85,0.83466,1.47684,7416.732,-0.04304531203190509,-1
3250,ja7b05858_si_012_FSR_pacman,1.30237,10.05362,10.15366,4390.98,0.47564,0.365211,1731.516,-0.04388016915546378,-1
3249,ja7b05858_si_012_ASR_pacman,1.30237,10.05362,10.15366,4390.98,0.47564,0.365211,1731.516,-0.04388016915546378,-1
3654,jp8b09178_si_012_FSR_pacman,0.528997,28.4244,30.41159,3257.17,0.82522,1.55997,7305.294,-0.04391064568368119,-1
3653,jp8b09178_si_012_ASR_pacman,0.528997,28.4244,30.41159,3257.17,0.82522,1.55997,7305.294,-0.04391064568368119,-1
2248,d2cc03016k2_2_FSR_pacman,2.15895,4.64286,10.32142,1911.06,0.54782,0.253744,1820.93,-0.044125535585892606,-1
2247,d2cc03016k2_2_ASR_pacman,2.15895,4.64286,10.32142,1911.06,0.54782,0.253744,1820.93,-0.044125535585892606,-1
2212,d1qm00024a2_ASR_pacman,2.23555,4.73307,5.54531,2065.08,0.52484,0.23477,2359.664,-0.0444408891956497,-1
2213,d1qm00024a2_FSR_pacman,2.23555,4.73307,5.54531,2065.08,0.52484,0.23477,2359.664,-0.0444408891956497,-1
3391,ja8b07050_si_004_FSR_pacman,0.693113,10.34143,11.7992,3450.99,0.7578,1.09333,1772.088,-0.04470116774371602,-1
3023,ja5b02999_si_004_ASR_pacman,0.686269,13.07534,14.9684,3280.62,0.7975,1.16208,5234.972,-0.04477548687910926,-1
2352,d2sc02683j2_2_ASR_pacman,0.576288,10.96098,15.81188,3597.17,0.787,1.36564,1809.511,-0.04550868093993077,-1
1648,cm5b03723_si_005_FSR_pacman,0.677788,7.3388,12.71164,4266.87,0.72908,1.07568,8888.004,-0.04592663527055918,-1
995,c8cc03121e2_5_FSR_pacman,0.670701,8.29782,17.89897,2981.03,0.79556,1.18616,1761.018,-0.045942740572816776,-1
807,c7dt02231j2_5_ASR_pacman,0.747109,10.66374,11.94798,4075.75,0.72148,0.965696,9021.9,-0.04606103692739316,-1
1254,c8sc05218b2_FSR_pacman,0.780787,5.02175,25.57538,3769.11,0.70486,0.902756,144222.751,-0.04628358302302804,-1
3218,ja7b04132_si_002_ASR_pacman,1.75783,7.75143,10.65872,1897.46,0.54402,0.309484,4243.578,-0.0463008077935384,-1
615,c6dt04719j2_1_ASR_pacman,0.877798,15.43391,17.47921,3467.14,0.677,0.771248,5571.209,-0.04648948772291017,-1
1622,cg901312t_si_002_ASR_pacman,0.648765,7.90592,15.12842,4119.07,0.75964,1.1709,25349.136,-0.0465659893004714,-1
2813,ja0c01713_si_002_ASR_pacman,1.60394,10.23961,13.22414,2024.66,0.62176,0.387644,8143.131,-0.046615708533632616,-1
2814,ja0c01713_si_002_FSR_pacman,1.60394,10.23961,13.22414,2024.66,0.62176,0.387644,8143.131,-0.046615708533632616,-1
3109,ja7b00219_si_002_FSR_pacman,1.44743,8.5987,10.32368,2004.09,0.63898,0.441458,2734.293,-0.04719166815662812,-1
1413,c9dt01542f2_2_ASR_pacman,1.96258,4.7691,6.22177,2011.93,0.54454,0.277461,1340.308,-0.047450901599084716,-1
3021,ja5b02999_si_003_ASR_pacman,0.78255,11.47984,14.66816,2900.71,0.79088,1.01064,5676.564,-0.04757906787439026,-1
