Serial,name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_svr
2772,ic6b02413_si_002_2_ASR_pacman,0.989594,5.93433,13.64653,2799.06,0.70388,0.711282,9956.496,0.428454438
3575,ja9b09942_si_001_5_FSR_pacman,1.21425,9.9321,10.97666,2442.72,0.63768,0.525163,2951.808,0.428319619
3574,ja9b09942_si_001_5_ASR_pacman,1.21425,9.9321,10.97666,2442.72,0.63768,0.525163,2951.808,0.428319619
295,am7b10795_si_003_FSR_pacman,0.796758,5.7869,15.51423,3856.42,0.7151,0.897512,13521.128,0.42827
2336,d2ra02892a2_FSR_pacman,1.52883,3.58288,14.52264,2324.42,0.52278,0.341949,3377.103,0.428205753
3013,ja5b00450_si_003_ASR_pacman,1.51603,5.66724,12.87492,2528.19,0.55664,0.36717,10692.798,0.428191779
988,c8cc03121e2_1_ASR_pacman,1.33384,6.02849,13.94745,1984.21,0.69832,0.523543,1520.892,0.427855251
3617,ja9b11260_si_006_FSR_pacman,1.39909,8.7396,13.89455,1656.41,0.72338,0.517035,6432.334,0.427818315
1207,c8qi00662h2_FSR_pacman,0.842731,8.78506,14.17473,3676.69,0.70216,0.833196,9391.476,0.427655622
964,c7tc05535h2_ASR_pacman,1.24718,5.81447,11.61769,3223.5,0.59288,0.475377,9113.101,0.427476616
965,c7tc05535h2_FSR_pacman,1.24718,5.81447,11.61769,3223.5,0.59288,0.475377,9113.101,0.427476616
3040,ja6b01345_si_002_FSR_pacman,0.345899,14.69201,16.46143,4715.05,0.85868,2.48246,4760.668,0.42735712
1505,c9sc00178f2_7_FSR_pacman,0.960056,11.44055,11.65914,2829.84,0.69192,0.720708,14997.314,0.427286807
3510,ja9b04737_si_012_ASR_pacman,0.874006,13.573,15.89426,2462.93,0.78142,0.894068,2722.12,0.427209142
3112,ja7b00219_si_004_ASR_pacman,1.49676,8.71154,12.17153,1882.59,0.64402,0.430275,2870.34,0.427141806
970,c8cc01225c2_4_FSR_pacman,0.993868,10.46879,15.0548,2264.08,0.74828,0.752896,4822.908,0.427103476
1196,c8nj05139a2_2_ASR_pacman,0.987213,4.81756,11.85242,3667.88,0.66666,0.675295,4788.411,0.427026349
1116,c8cy00794b2_1_ASR_pacman,8.20794,2.37668,3.27502,540.395,0.16048,0.0195518,487.134,0.426683618
1117,c8cy00794b2_1_FSR_pacman,8.20794,2.37668,3.27502,540.395,0.16048,0.0195518,487.134,0.426683618
3304,ja808995d_si_002_2_FSR_pacman,0.806473,9.80192,17.60506,4616.51,0.65862,0.816667,54809.832,0.426626328
1223,c8qi01225c2_FSR_pacman,0.882808,7.54696,12.669,3975.6,0.67506,0.764674,44133.144,0.426554183
1437,c9dt03044a2_6_ion_pacman,1.20906,5.18454,11.58017,2998.6,0.61326,0.507219,4055.478,0.426441764
3616,ja9b11260_si_006_ASR_pacman,1.38484,8.7396,13.89455,1632.84,0.72948,0.526762,6240.346,0.4260915
1663,cm901983a_si_001_FSR_pacman,0.68556,8.49713,27.80996,3598.04,0.73558,1.07296,130078.56,0.426064964
3509,ja9b04737_si_011_FSR_pacman,0.993513,11.439,12.32489,2997.36,0.70946,0.714092,3226.646,0.425789624
1504,c9sc00178f2_7_ASR_pacman,0.95472,11.44055,11.65914,2816.07,0.69402,0.726936,14907.28,0.425736971
3108,ja7b00219_si_002_ASR_pacman,1.42741,8.5987,12.04822,1956.32,0.6483,0.454178,2686.296,0.425401565
3418,ja8b08504_si_004_ASR_pacman,1.04145,4.89377,11.53193,3087.36,0.64414,0.618505,2086.494,0.42527788
1528,c9sc04294f2_FSR_pacman,1.04145,4.89377,11.53193,3087.36,0.64414,0.618505,2086.494,0.42527788
3419,ja8b08504_si_004_FSR_pacman,1.04145,4.89377,11.53193,3087.36,0.64414,0.618505,2086.494,0.42527788
1527,c9sc04294f2_ASR_pacman,1.04145,4.89377,11.53193,3087.36,0.64414,0.618505,2086.494,0.42527788
3482,ja9b02603_si_002_FSR_pacman,0.59414,17.10748,24.58221,2946.12,0.82232,1.38405,7800.708,0.425161366
