Serial,Name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_core,label_core
370,2017[Er][bey]2[ASR]1,0.888995,8.23795,9.79409,3967.72,0.673,0.757035,826.722,-0.6818985494167009,-1
528,2018[Ni][nan]3[ASR]4,1.25721,3.49278,4.95721,4209.86,0.5071,0.403354,1865.438,-0.6823017623143777,-1
797,2020[Cd][kgd]2[ASR]3,1.31121,4.01438,6.74587,4242.38,0.4925,0.375606,2796.548,-0.6823923604004634,-1
379,2017[In][nan]2[ASR]1,1.62926,4.49731,4.79099,3798.61,0.4351,0.267055,820.09,-0.6950811604720766,-1
699,2019[Nd][pcu]3[ASR]1,1.65695,3.68205,4.40133,3447.71,0.4543,0.274178,1352.832,-0.6978619674694251,-1
13,0000[Cu][hex]3[ASR]1,1.24166,4.98552,6.74324,4257.86,0.5169,0.416296,3841.236,-0.7019148522033802,-1
1029,2021[Cd][pts]3[ASR]1,1.19721,3.57159,4.67027,4190.13,0.5573,0.465501,1939.016,-0.710326544163788,-1
496,2018[Cu][kgm]2[ASR]2,1.18701,5.20127,6.76836,4262.79,0.5458,0.45981,1714.188,-0.7115938763070968,-1
683,2019[La][pcu]3[ASR]2,1.65025,3.53365,4.15852,3604.76,0.4406,0.266991,1908.452,-0.7170962934108669,-1
815,2020[Co][fsc]3[ASR]1,1.18268,3.8908,5.8676,4270.35,0.5209,0.44044,2629.54,-0.718853664783996,-1
417,2017[ZnSi][nan]3[ASR]1,1.28641,3.57964,6.17602,4267.53,0.5132,0.398939,3619.052,-0.7229433752318393,-1
1222,2023[Cd][nan]3[ASR]1,1.24351,2.6058,5.28539,4221.07,0.5148,0.413991,1987.14,-0.7232775782461971,-1
663,2019[Eu][sql]2[ASR]1,1.63918,3.57624,5.03152,3150.24,0.5001,0.305092,3196.96,-0.7261267868613217,-1
801,2020[Cd][nan]3[ASR]6,1.34974,2.35076,4.48119,4158.14,0.5043,0.373628,1862.848,-0.7277325655928895,-1
1200,2022[Zn][nan]3[ASR]7,0.885418,10.53136,11.38026,3650.94,0.7039,0.794992,2023.748,-0.7390158583078108,-1
353,2017[Cu][nan]3[ASR]5,1.12272,4.157,8.60345,4287.45,0.5831,0.519366,3477.132,-0.7441123020903717,-1
1198,2022[Zn][nan]3[ASR]5,0.884379,10.53611,11.38744,3653.52,0.7043,0.796378,2023.748,-0.7460575836470973,-1
796,2020[Cd][kgd]2[ASR]2,1.14101,3.97395,6.17283,4274.19,0.5575,0.488603,1664.478,-0.7484193795522351,-1
267,2016[Zn][acs]3[ASR]1,1.66069,3.13994,3.44023,4007.79,0.47,0.283014,801.724,-0.7484829842618446,-1
355,2017[Cu][nan]3[ASR]7,0.747785,6.70309,15.46971,3725.38,0.7399,0.989456,12848.752,-0.7485386316438909,-1
590,2019[Ce][scu]3[ASR]1,1.44395,2.98094,4.48703,4050.39,0.442,0.306104,1114.988,-0.7491626270979168,-1
751,2019[Zn][nan]3[ASR]4,0.887986,3.80357,9.74379,4025.75,0.6778,0.7633,12280.44,-0.7500107958399838,-1
630,2019[Cu][nan]3[ASR]3,1.11923,6.15041,9.0116,4267.23,0.5683,0.50776,3681.216,-0.751365676608831,-1
1199,2022[Zn][nan]3[ASR]6,0.88444,10.53272,11.37826,3658.81,0.7044,0.796436,2023.748,-0.7529621648704428,-1
1171,2022[Eu][hcb]2[ASR]2,1.15355,3.3369,5.14634,4237.94,0.5508,0.477481,2824.112,-0.7538915493369345,-1
26,0000[Zn][nan]3[ASR]3,0.886402,3.81766,9.7373,4034.65,0.676,0.762634,12280.44,-0.7539798672444746,-1
799,2020[Cd][nan]3[ASR]3,1.18247,6.4263,8.05402,4243.59,0.5497,0.464873,3574.12,-0.7558578694936777,-1
1160,2022[Co][sql]2[ASR]1,0.964305,7.51941,9.0054,4178.82,0.5993,0.621484,2761.848,-0.7659589763290651,-1
210,2016[Co][pts]3[ASR]6,0.846693,8.06979,9.28335,3974.88,0.6748,0.796983,606.274,-0.7691029571862789,-1
78,2013[La][nan]3[ASR]3,0.920261,5.37102,7.71573,4147.0,0.6425,0.698171,5627.128,-0.7715486153583999,-1
578,2019[Cd][nan]3[ASR]4,1.50984,3.27191,4.68432,4084.06,0.4438,0.293938,1816.874,-0.775442408268745,-1
92,2013[Zn][nan]3[ASR]3,1.26745,3.26241,4.56202,4227.25,0.5334,0.420846,2212.484,-0.7759041884402649,-1
567,2019[Cd][fsc]3[ASR]1,1.11086,5.12294,7.52807,4295.56,0.5688,0.512037,3232.95,-0.7764538584050307,-1
585,2019[Cd][tfz]3[ASR]1,1.18064,3.82169,6.08521,4293.96,0.5418,0.458902,1584.56,-0.7787320373905384,-1
529,2018[Ni][nan]3[ASR]5,1.14401,3.82086,5.82343,4289.47,0.5413,0.473161,1969.59,-0.7805287679731201,-1
1035,2021[Cd][tfz]3[ASR]3,1.12421,4.87187,7.4322,4306.11,0.5616,0.499552,2780.58,-0.7822193716663897,-1
730,2019[ZnSi][pcu]3[ASR]1,1.62116,2.92499,3.85884,3832.66,0.4328,0.266969,1358.192,-0.7830385881262671,-1
1133,2021[Zn][nan]3[ASR]4,0.813435,7.6745,9.88194,3791.73,0.7222,0.887839,3454.56,-0.7832304825761174,-1
12,0000[Cu][apo]3[ASR]1,1.10662,3.49272,4.35727,4157.76,0.5847,0.528368,2462.016,-0.7849931929426557,-1
684,2019[La][scu]3[ASR]1,1.445,2.93319,4.54141,4043.9,0.4338,0.300208,1392.798,-0.7874689068964393,-1
1010,2020[Zr][nan]3[ASR]1,0.77024,9.98215,11.14273,3421.87,0.7271,0.943992,3132.981,-0.7909351646536997,-1
928,2020[Mn][nan]3[ASR]3,1.55795,4.00141,4.84348,3567.52,0.4222,0.270997,1572.33,-0.7976778470836798,-1
254,2016[La][sql]2[ASR]1,1.38344,3.15211,4.64894,4185.07,0.463,0.334672,2357.216,-0.7977522330138687,-1
1279,2023[Zn][hmc]3[ASR]1,0.744623,6.1297,14.34584,3615.46,0.752,1.00991,6753.64,-0.7994150729667275,-1
789,2020[AlFe][rna]3[ASR]1,1.516,3.37899,4.01296,3591.31,0.4264,0.281267,559.944,-0.8103770444459801,-1
320,2017[Co][nan]2[ASR]1,1.47031,4.04475,4.22259,3987.19,0.4281,0.291163,1324.628,-0.8133594019046448,-1
1040,2021[Co][dia]3[ASR]1,1.31584,4.03611,4.49053,4203.35,0.4662,0.354299,1524.852,-0.8162010693581419,-1
626,2019[Cu][lvt]3[ASR]1,0.831356,4.88835,6.93702,3920.25,0.6813,0.819504,1435.008,-0.8292882198582632,-1
600,2019[Co][lcv]3[ASR]1,1.63923,2.61902,3.21867,3588.79,0.4467,0.272506,2528.368,-0.8345684358713914,-1
847,2020[Co][tfz]3[ASR]1,0.8825,6.83273,8.29384,4147.01,0.6398,0.724986,2513.312,-0.8372921821573556,-1
677,2019[In][nan]3[ASR]2,1.04616,6.51322,6.75073,4219.75,0.5951,0.568842,3683.532,-0.8383709755469102,-1
1078,2021[Eu][fcu]3[ASR]2,0.789282,7.21484,14.75035,3040.2,0.7609,0.964041,2504.772,-0.8386916219255536,-1
634,2019[Cu][nbo]3[ASR]1,0.754762,6.42534,10.86778,3700.95,0.7366,0.975937,3549.06,-0.8388788227923563,-1
654,2019[Er][hcb]2[ASR]2,1.34705,3.75656,5.61819,2913.74,0.6334,0.470211,1241.772,-0.8394376335432909,-1
1324,2024[Mn][pcu]3[ASR]1,1.05845,5.25242,6.88278,4321.43,0.5457,0.515563,3522.376,-0.8453371544557537,-1
685,2019[La][sql]2[ASR]1,1.62617,3.04239,4.0329,3612.98,0.4261,0.262027,3673.272,-0.8469451998687525,-1
697,2019[Nd][flu]3[ASR]1,1.0797,5.62691,7.64543,4317.43,0.5594,0.518107,1051.122,-0.850776230839255,-1
1189,2022[Sm][nan]3[ASR]1,1.61459,4.20194,5.5841,2931.7,0.5526,0.342254,750.354,-0.8525062671148227,-1
335,2017[Co][qtz]3[ASR]1,1.17603,4.04962,4.89409,4294.16,0.533,0.453221,2677.491,-0.8618708152084551,-1
1034,2021[Cd][tfz]3[ASR]2,1.11589,4.9423,7.43893,4333.79,0.5623,0.503902,2780.58,-0.8625183275848087,-1
1098,2021[Mo][lvt]3[ASR]1,1.00653,5.72342,6.79293,4246.37,0.6042,0.60028,3275.016,-0.8627097163979229,-1
1134,2021[Zn][nan]3[ASR]5,1.23569,4.16511,6.36088,4335.97,0.5251,0.424945,8780.456,-0.86430156431779,-1
594,2019[Co][crs]3[ASR]1,0.984461,4.55772,9.86803,4315.75,0.5979,0.607338,9821.832,-0.8691144675709648,-1
1243,2023[Eu][nan]2[ASR]2,1.23839,4.52351,5.99447,4320.91,0.5031,0.406252,6644.776,-0.8704020554151839,-1
645,2019[Cu][ssa]3[ASR]1,0.792792,4.74984,10.54897,3881.87,0.7148,0.901624,3362.544,-0.8706105152669945,-1
975,2020[Zn][nan]3[ASR]12,1.7212,3.58108,4.63483,3272.0,0.4592,0.26679,1104.788,-0.8749406168206821,-1
825,2020[Co][nan]3[ASR]10,1.48421,4.87145,6.08066,2962.37,0.5027,0.3387,1062.074,-0.8805594302746762,-1
225,2016[Co][sql]2[ASR]22,1.37912,3.19006,4.44001,4100.43,0.4254,0.308458,335.225,-0.8806105420749528,-1
702,2019[Ni][fcu]3[ASR]1,0.740836,5.29046,14.72219,3807.17,0.7293,0.984429,1814.882,-0.8869379240086896,-1
1155,2022[CoMn][sql]2[ASR]1,0.953476,7.54394,9.05169,4213.33,0.6106,0.640394,2745.868,-0.8993397967424475,-1
352,2017[Cu][nan]3[ASR]4,1.02953,9.30306,11.01739,4032.58,0.6578,0.638934,2890.716,-0.9046561497770735,-1
1304,2024[Co][nan]3[ASR]1,1.24756,9.25347,9.66687,3852.69,0.5028,0.403027,2129.004,-0.9079365931065393,-1
362,2017[Cu][rtl]3[ASR]1,1.18538,2.48914,4.30499,4243.19,0.5451,0.459853,1231.008,-0.9087458211886243,-1
504,2018[Cu][sit]3[ASR]1,1.34639,6.0353,6.3761,4230.13,0.4823,0.358217,1551.09,-0.9090010960815249,-1
788,2020[Ag][pts]3[ASR]1,1.21648,3.21819,5.40456,4327.36,0.5317,0.437081,684.732,-0.9171757964268039,-1
1278,2023[Zn][eta]3[ASR]1,1.07529,5.95423,7.51287,4245.52,0.6249,0.581143,7716.648,-0.9190908417456143,-1
1033,2021[Cd][tfz]3[ASR]1,1.04541,4.51584,6.60193,4297.43,0.5957,0.569824,2780.58,-0.9193040316070622,-1
733,2019[Zn][bcg]3[ASR]1,0.967943,4.88122,6.92066,4186.13,0.6436,0.664915,1705.208,-0.9197112933684757,-1
1244,2023[Eu][nan]3[ASR]1,1.00282,9.61262,11.19496,4055.78,0.6069,0.605195,7268.632,-0.9271374113107349,-1
53,2010[Fe][bpq]3[ASR]1,1.56689,2.7165,2.85375,3563.27,0.4381,0.279598,943.84,-0.9283184253916126,-1
818,2020[Co][hxl]2[ASR]1,1.33738,2.96153,4.3442,4237.58,0.4551,0.340293,1930.954,-0.9293247101109223,-1
1036,2021[Cd][tfz]3[ASR]4,1.07512,3.62578,5.8322,4289.8,0.5854,0.544495,1506.37,-0.9300494749117494,-1
1221,2023[Cd][nan]2[ASR]1,1.27081,2.87184,5.00815,4315.39,0.4971,0.391167,2043.248,-0.9312066747853862,-1
1241,2023[Eu][mog]3[ASR]1,1.49898,2.63463,5.13688,4078.23,0.4154,0.277123,1306.876,-0.9341100106648881,-1
1028,2021[Cd][pcu]3[ASR]3,1.44002,2.86341,5.2984,4270.74,0.4605,0.319788,4102.144,-0.9397577632642715,-1
1274,2023[Sm][pts]3[ASR]1,1.42856,6.2058,7.01618,2789.87,0.5655,0.395852,592.388,-0.9401511544726144,-1
655,2019[Er][hcb]2[ASR]3,1.29893,4.03133,5.22803,2905.08,0.6511,0.501259,620.886,-0.9520077949143602,-1
65,2012[Zn][acs]3[ASR]3,1.76481,2.40897,2.9024,3800.27,0.4342,0.246032,400.862,-0.9525287663131046,-1
1017,2021[Ag][nan]2[ASR]1,1.30559,11.28189,11.71954,3277.82,0.5939,0.45489,1741.644,-0.9527824985271387,-1
48,2008[Cu][pcu]3[ASR]1,1.27729,1.99329,5.16617,4296.7,0.4995,0.391063,2831.4,-0.9587991328198946,-1
223,2016[Co][sql]2[ASR]20,1.33765,3.48002,4.41293,4224.48,0.4398,0.328786,335.225,-0.9608002218202287,-1
526,2018[Ni][nan]3[ASR]2,1.12276,3.9441,5.64685,4354.75,0.5447,0.485143,3939.18,-0.9639759047563423,-1
255,2016[Mg][hcb]2[ASR]1,0.937448,3.95253,5.23271,4069.14,0.6501,0.693478,625.328,-0.966114267568523,-1
178,2015[Zn][nan]2[ASR]2,1.66435,4.27733,5.02343,3972.73,0.409,0.245741,1677.396,-0.9667144491232467,-1
25,0000[Zn][nan]3[ASR]1,1.3658,6.11281,7.05111,4260.05,0.4831,0.353713,2268.528,-0.9674801403893074,-1
703,2019[Ni][fes]2[ASR]1,1.13249,3.87274,7.26486,4394.35,0.5354,0.472764,5336.492,-0.9718086211445556,-1
1288,2023[Zn][nan]3[ASR]17,1.85614,6.36678,7.38612,3005.45,0.5005,0.269646,2132.352,-0.9744613732775562,-1
1148,2022[Cd][fes]2[ASR]1,1.52682,2.89129,4.35154,4179.58,0.4361,0.285626,1776.86,-0.9753319150760831,-1
1084,2021[Fe][acs]3[ASR]1,0.758444,7.7883,8.23392,3666.42,0.7218,0.951685,1351.764,-0.9777111398825209,-1
60,2012[Cd][nan]3[ASR]5,0.864641,6.02391,8.00821,4140.37,0.6639,0.767834,1971.076,-0.978660383123934,-1
66,2012[Zn][acs]3[ASR]4,1.77399,2.3898,2.87955,3786.87,0.4311,0.243011,400.862,-0.9787483510347954,-1
325,2017[Co][nan]3[ASR]2,1.51985,4.766,5.99534,2947.57,0.4968,0.326873,1066.106,-0.979076080664619,-1
963,2020[Zn][bey]2[ASR]2,1.41658,2.88512,4.82527,4287.0,0.4619,0.326066,2352.632,-0.9853726199605539,-1
279,2017[Ag][dia]3[ASR]1,1.37041,3.54801,4.58322,4301.32,0.4688,0.342088,4677.496,-0.9875529683461792,-1
1000,2020[Zn][sql]2[ASR]2,1.09315,4.42222,4.99177,4284.83,0.5859,0.535975,1238.334,-0.9886301823474746,-1
364,2017[Cu][sql]2[ASR]1,0.910783,7.00637,7.53333,4071.16,0.6773,0.743646,1875.276,-0.9899382025382604,-1
71,2012[Zn][sql]2[ASR]1,1.15045,5.14355,5.74177,4355.61,0.5222,0.453911,809.412,-0.99055739397879,-1
67,2012[Zn][acs]3[ASR]5,1.7796,2.37503,2.8652,3778.2,0.4299,0.241571,400.862,-0.9913270222188242,-1
266,2016[ZnFe][nan]2[ASR]1,1.0321,5.86263,6.8367,4320.52,0.5839,0.565741,3127.46,-0.9918045239569668,-1
1129,2021[Zn][nan]3[ASR]13,1.26612,3.83987,5.00517,4353.48,0.5086,0.4017,1214.424,-0.992684844195006,-1
148,2015[Cu][nan]3[ASR]3,0.834663,10.84307,15.30883,3773.68,0.7218,0.86478,11742.732,-0.994426455235871,-1
113,2014[Cu][nan]3[ASR]2,0.786824,6.54569,8.0218,3805.76,0.7185,0.913165,2209.68,-0.9944620892556202,-1
306,2017[Cd][nan]3[ASR]4,0.955031,5.43937,6.78804,4238.1,0.6304,0.660083,3746.168,-0.9962110569063416,-1
700,2019[Nd][pcu]3[ASR]2,1.7168,3.49506,4.13076,3429.51,0.4262,0.248253,1352.832,-1.0024060818514027,-1
977,2020[Zn][nan]3[ASR]14,1.75109,4.14032,4.693,3148.28,0.4686,0.267605,1104.788,-1.0035616794597573,-1
759,2019[Zn][pts]3[ASR]1,0.978504,3.97201,5.52196,4156.66,0.6408,0.654878,727.196,-1.0086186743245662,-1
421,2017[Zn][crb]3[ASR]1,0.87931,8.24234,9.00373,4088.27,0.6664,0.757867,2452.64,-1.0088986614335234,-1
483,2018[Co][nan]3[ASR]1,1.03176,5.21011,9.602,4392.13,0.5606,0.543341,7060.54,-1.0111210760372877,-1
994,2020[Zn][nan]3[ASR]9,1.36836,5.60275,7.08404,4320.57,0.4864,0.355463,3282.588,-1.013412630986,-1
859,2020[Cu][kgm]2[ASR]1,1.3407,6.20824,6.78992,4279.11,0.4858,0.362347,1624.386,-1.0146268696190255,-1
19,0000[Ho][bey]2[ASR]1,1.19108,3.53205,5.61617,4377.55,0.5333,0.447747,2793.768,-1.0157248183585494,-1
981,2020[Zn][nan]3[ASR]18,1.81941,2.7368,3.70129,3630.65,0.4174,0.229415,897.796,-1.0186339650174965,-1
1126,2021[Zn][nan]3[ASR]10,0.909021,5.62669,8.60943,4204.83,0.6615,0.727706,1701.32,-1.0204498622672205,-1
1297,2024[Cd][nan]3[ASR]3,1.27529,2.9067,4.67032,4345.11,0.5058,0.396616,1899.116,-1.0209302544193761,-1
736,2019[Zn][dia]3[ASR]1,1.9285,3.5379,4.62065,3248.66,0.4545,0.235676,1864.968,-1.0224810399492323,-1
471,2018[Cd][nan]3[ASR]5,1.33995,3.6545,5.99886,4356.18,0.4668,0.348371,1474.2,-1.0251493825748508,-1
314,2017[Cd][sql]2[ASR]5,1.28843,3.87041,5.28806,4361.72,0.4813,0.373556,3764.48,-1.0254445376196353,-1
1031,2021[Cd][sql]2[ASR]1,1.44416,2.55192,3.93642,4252.31,0.458,0.317139,3653.92,-1.0256747474923298,-1
1257,2023[Ni][dia]3[ASR]1,1.26015,3.7032,4.96892,4367.43,0.5024,0.398683,665.858,-1.0276218238417503,-1
1335,2024[Tb][tfz]3[ASR]1,1.01079,8.8743,9.7381,2791.54,0.7059,0.698364,4693.076,-1.0321215743576806,-1
1164,2022[Cu][sql]2[ASR]3,0.76565,6.06782,9.71096,3671.11,0.747,0.975642,5533.568,-1.0323237522805506,-1
227,2016[Co][sql]2[ASR]24,1.39895,2.95132,4.17733,4144.4,0.4141,0.296007,335.225,-1.0329817916061925,-1
333,2017[Co][pcu]3[ASR]1,1.20211,3.54072,5.26792,4384.0,0.5005,0.416352,2601.5,-1.0367431780936096,-1
946,2020[Tb][nan]3[ASR]1,1.67209,2.77635,3.92287,3961.36,0.4052,0.242332,4514.328,-1.0445895937214837,-1
1203,2022[Zn][pcu]3[ASR]3,0.925547,5.29268,8.44344,4302.87,0.6265,0.676897,2482.812,-1.0462387696041135,-1
803,2020[Cd][pcu]3[ASR]1,1.17602,7.44381,8.04641,4279.94,0.5455,0.463851,5095.324,-1.0489636528305564,-1
1295,2024[Cd][nan]2[ASR]4,1.37981,4.02325,5.48967,4334.85,0.4582,0.332075,4614.776,-1.0499563531090317,-1
1225,2023[Cd][rtl]3[ASR]1,1.3165,3.47458,4.63001,4359.9,0.4971,0.377591,1101.532,-1.0514161171354468,-1
1357,2024[Zn][nan]2[ASR]1,0.965113,4.80121,6.95837,4311.74,0.614,0.636195,2222.06,-1.0619969393954367,-1
1045,2021[Co][nan]3[ASR]4,1.62772,3.30001,5.43308,3311.79,0.4201,0.258092,4180.812,-1.0681571646011703,-1
177,2015[Zn][nan]2[ASR]1,1.69475,4.13385,4.81229,3982.0,0.3988,0.235315,1677.396,-1.0719829140886405,-1
716,2019[Sm][sqc]3[ASR]1,1.59006,4.14275,4.91789,2860.65,0.5731,0.360426,342.168,-1.075882933939953,-1
888,2020[Dy][nan]3[ASR]1,1.68514,2.61462,3.50566,3920.98,0.4044,0.23998,3242.928,-1.0809522083083882,-1
1179,2022[In][nan]3[ASR]2,1.31754,6.47203,6.98033,2723.74,0.6473,0.491293,975.46,-1.082396699866032,-1
597,2019[Co][hex]3[ASR]2,0.838175,5.44881,6.63089,4073.25,0.6731,0.803054,3525.452,-1.084749136975181,-1
892,2020[Eu][nan]3[ASR]1,1.65352,2.85484,3.85178,4021.09,0.4032,0.243844,4458.64,-1.0932724304201216,-1
944,2020[Sm][nan]3[ASR]1,1.62431,2.81988,3.56066,4068.45,0.41,0.252416,3242.928,-1.0982968999281333,-1
905,2020[Gd][nan]3[ASR]1,1.66716,2.8511,3.8644,3974.87,0.3989,0.239268,3242.928,-1.1021223382670309,-1
889,2020[Er][nan]3[ASR]1,1.68864,2.78999,3.91696,3911.11,0.3962,0.234627,3242.928,-1.1023556242611363,-1
207,2016[Co][pts]3[ASR]3,0.781607,9.55684,9.75298,3874.63,0.7009,0.896742,1212.548,-1.1077904787064519,-1
1336,2024[Zn][bnn]3[ASR]1,1.32296,3.07198,4.63543,4350.22,0.4568,0.345287,765.36,-1.1081731359690918,-1
68,2012[Zn][bcs]3[ASR]1,1.0177,3.47534,5.57526,4336.33,0.5872,0.576985,5274.76,-1.1093226316503877,-1
942,2020[Sc][nan]3[ASR]1,0.953061,3.86499,7.14846,4372.42,0.5898,0.618848,1144.97,-1.1136002603393909,-1
228,2016[Co][sql]2[ASR]25,1.41979,2.83454,3.89254,4130.7,0.4041,0.284619,335.225,-1.1157127201375827,-1
1178,2022[In][nan]3[ASR]1,1.31584,6.47311,6.99137,2719.88,0.655,0.497781,975.46,-1.1166683629327991,-1
930,2020[Mn][sql]2[ASR]1,1.00775,5.18807,7.76931,4401.68,0.5817,0.577226,921.446,-1.1218148002024062,-1
909,2020[Ho][nan]3[ASR]1,1.68858,2.88228,3.90377,3914.44,0.3936,0.233095,4562.368,-1.1239021745963322,-1
558,2019[Al][bpq]3[ASR]4,1.46151,2.23649,2.73344,3936.44,0.4049,0.277042,1448.984,-1.125163666906536,-1
334,2017[Co][pcu]3[ASR]2,1.36161,2.5634,4.11424,4276.16,0.4324,0.317565,3145.952,-1.1264812318710407,-1
1167,2022[Cu][sql]2[ASR]6,0.753447,6.39758,9.77674,3676.82,0.752,0.998079,5533.568,-1.137323877714124,-1
420,2017[Zn][apo]3[ASR]1,1.12099,3.38465,6.74432,4434.43,0.5497,0.49037,3789.456,-1.1425535766327055,-1
219,2016[Co][sql]2[ASR]17,1.27853,3.56419,4.30982,4368.8,0.4613,0.360804,335.225,-1.1460814933513177,-1
1021,2021[Cd][hcb]2[ASR]1,1.27175,3.56763,7.27924,4446.33,0.4909,0.386004,1582.288,-1.1485514822369005,-1
1128,2021[Zn][nan]3[ASR]12,0.901398,6.32449,9.37408,4216.38,0.6748,0.748615,3402.64,-1.1487188172336351,-1
817,2020[Co][hex]3[ASR]1,1.29389,3.73957,5.52498,4396.47,0.4573,0.35343,1746.045,-1.1534390256757199,-1
586,2019[Cd][tfz]3[ASR]2,0.939663,4.84271,6.44414,4274.4,0.6337,0.674391,1648.68,-1.1539824872574806,-1
1108,2021[SiMn][kgd]2[ASR]1,0.994731,3.24957,6.5621,4386.48,0.5806,0.583675,3677.88,-1.1599953469232132,-1
1124,2021[Zn][nan]2[ASR]1,1.13982,5.57369,6.77378,4418.13,0.546,0.479022,1034.87,-1.1602870299909398,-1
216,2016[Co][sql]2[ASR]14,1.24876,3.75144,4.57518,4392.99,0.4678,0.37461,335.225,-1.160754640482283,-1
396,2017[Ni][nan]3[ASR]1,0.798725,5.40255,11.72238,4102.18,0.706,0.883909,15114.888,-1.160902494232979,-1
709,2019[Ni][nan]3[ASR]4,1.24538,3.7016,5.39072,4431.4,0.4903,0.393695,2518.006,-1.162195266882982,-1
671,2019[In][bpq]3[ASR]1,1.14337,5.51296,6.1189,4413.61,0.5328,0.465989,1190.586,-1.16398263679124,-1
1186,2022[Ni][nan]3[ASR]1,1.1092,6.19081,6.8055,4390.28,0.5545,0.499911,1311.808,-1.16428984796306,-1
165,2015[Sm][sql]2[ASR]1,1.49163,4.02369,6.71175,2720.34,0.5892,0.395005,750.354,-1.1684744708882597,-1
1119,2021[Zn][bcg]3[ASR]1,1.11663,2.65955,5.6368,4391.46,0.5593,0.500883,4547.704,-1.170536282399122,-1
128,2014[Zn][nan]3[ASR]2,0.77094,6.45391,8.02521,3873.73,0.7196,0.933406,2224.352,-1.1715840300992495,-1
1083,2021[Eu][pts]3[ASR]1,1.62579,3.83347,4.62651,2895.59,0.5271,0.324212,3088.876,-1.1779003459932067,-1
1224,2023[Cd][pts]3[ASR]1,1.32351,4.76453,5.47945,4394.05,0.4698,0.354966,1057.692,-1.180244641507831,-1
357,2017[Cu][nbo]3[ASR]1,0.730864,5.29469,11.59061,3948.54,0.7225,0.988556,1738.398,-1.1938893468402476,-1
766,2019[Zn][sql]2[ASR]7,1.00105,4.17886,7.90809,4411.69,0.5964,0.595775,1779.179,-1.1949748366710775,-1
1197,2022[Zn][nan]3[ASR]4,0.867138,9.15483,10.21089,4103.54,0.6726,0.775655,2885.576,-1.1954758653238446,-1
224,2016[Co][sql]2[ASR]21,1.36322,3.01481,4.29817,4294.29,0.4195,0.307726,335.225,-1.1955732340627199,-1
143,2015[Co][nan]2[ASR]1,1.59981,3.10256,4.09445,3879.89,0.38,0.237528,1341.413,-1.199137865238522,-1
106,2014[Cu][bcu]3[ASR]2,0.950428,4.66815,5.93777,4230.24,0.6483,0.682113,1718.424,-1.1995505363134065,-1
511,2018[Fe][hcb]2[ASR]1,0.772429,5.82939,7.7129,3836.0,0.7243,0.937691,704.28,-1.2051046493429363,-1
273,2016[Zn][nan]2[ASR]2,1.53087,4.41841,6.08351,4306.27,0.4252,0.277751,4881.34,-1.2052644458534845,-1
500,2018[Cu][nan]3[ASR]4,1.56798,3.0153,4.15698,4158.16,0.3974,0.253448,1391.092,-1.2116666496114528,-1
502,2018[Cu][nan]3[ASR]6,1.5408,3.17251,4.34342,4228.16,0.4071,0.264213,1391.092,-1.2119641542118433,-1
503,2018[Cu][nan]3[ASR]7,1.53594,3.17778,4.3312,4240.48,0.4091,0.266351,1391.092,-1.2158638346995403,-1
90,2013[ZnMn][nan]3[ASR]1,0.817121,5.01687,8.38928,4138.82,0.6847,0.837942,1058.456,-1.2177618463013937,-1
498,2018[Cu][nan]3[ASR]2,1.56704,3.00148,4.14659,4164.4,0.397,0.253343,1391.092,-1.2221243090347649,-1
752,2019[Zn][nan]3[ASR]5,0.796242,6.83067,9.5711,4037.97,0.7142,0.896963,4804.636,-1.222933630597871,-1
616,2019[Co][pcu]3[ASR]2,1.08616,3.88478,5.40279,4438.01,0.5496,0.506004,3065.784,-1.2243734780591202,-1
811,2020[CeCu][nan]2[ASR]1,2.07776,3.3726,5.44024,3235.34,0.4299,0.206905,10514.368,-1.2305293076905128,-1
927,2020[Mn][nan]3[ASR]1,1.2077,3.22907,4.93668,4446.36,0.4815,0.398692,2749.684,-1.2305880194706056,-1
481,2018[Co][flu]3[ASR]1,1.35477,2.80323,4.4469,4347.99,0.4299,0.317323,916.598,-1.2314646821833586,-1
1249,2023[Hf][hcp]3[ASR]1,0.837949,8.99991,15.48228,2813.47,0.7588,0.905544,9772.188,-1.2316320240498353,-1
196,2016[Ag][nan]3[ASR]2,1.86031,4.67365,5.5038,3623.64,0.3859,0.207439,2071.866,-1.2329806123384,-1
220,2016[Co][sql]2[ASR]18,1.30898,3.39461,4.34865,4379.49,0.442,0.337669,335.225,-1.2333301031768231,-1
499,2018[Cu][nan]3[ASR]3,1.57622,2.91489,4.16062,4152.83,0.3936,0.249711,1391.092,-1.2373770807914326,-1
399,2017[Ni][sql]2[ASR]1,1.06415,4.65274,5.75291,4446.51,0.5493,0.516185,1296.338,-1.2388879897067886,-1
959,2020[Yb][nan]3[ASR]1,1.75432,2.63681,3.77892,3778.63,0.3843,0.219059,3242.928,-1.2390282160642734,-1
1256,2023[Mn][nan]3[ASR]1,0.84824,12.38999,12.59668,3096.41,0.7047,0.830779,1224.162,-1.2400432885332222,-1
501,2018[Cu][nan]3[ASR]5,1.54591,3.17931,4.33299,4206.9,0.3988,0.25797,1391.092,-1.2427833698185253,-1
624,2019[Cu][lcv]3[ASR]1,1.14002,5.70552,8.44171,4457.16,0.5452,0.478236,5710.992,-1.244945547143523,-1
