name,UnitCell_MW_g_mol,Density_g_cm3,PLD_A,LCD_A,GSA_m2_g,VoidFraction,PoreVolume_cm3_g
41557_2017_BFnchem2747_MOESM348_ESM_ASR_pacman,7537.024,1.44498,3.67537,7.12401,2851.58,0.58718,0.406359
41557_2017_BFnchem2747_MOESM348_ESM_FSR_pacman,7537.024,1.44498,3.67537,7.12401,2851.58,0.58718,0.406359
41557_2017_BFnchem2747_MOESM349_ESM_ASR_pacman,1892.32,1.3878,3.74584,7.18873,3073.99,0.5814,0.418935
41557_2017_BFnchem2747_MOESM349_ESM_FSR_pacman,1892.32,1.3878,3.74584,7.18873,3073.99,0.5814,0.418935
41557_2017_BFnchem2747_MOESM350_ESM_ASR_pacman,1892.32,1.37078,3.79801,7.27411,3077.74,0.5865,0.427859
41557_2017_BFnchem2747_MOESM350_ESM_FSR_pacman,1892.32,1.37078,3.79801,7.27411,3077.74,0.5865,0.427859
41557_2017_BFnchem2747_MOESM352_ESM_ASR_pacman,1892.32,1.27296,3.81111,7.48359,3131,0.60742,0.477171
41557_2017_BFnchem2747_MOESM352_ESM_FSR_pacman,1892.32,1.27296,3.81111,7.48359,3131,0.60742,0.477171
41557_2017_BFnchem2747_MOESM353_ESM_ASR_pacman,1892.32,1.27166,3.9434,7.53441,3176.69,0.5987,0.470802
41557_2017_BFnchem2747_MOESM353_ESM_FSR_pacman,1892.32,1.27166,3.9434,7.53441,3176.69,0.5987,0.470802
41557_2017_BFnchem2747_MOESM354_ESM_ASR_pacman,1892.32,1.18636,3.88742,8.0299,3231.38,0.6394,0.538958
41557_2017_BFnchem2747_MOESM354_ESM_FSR_pacman,1892.32,1.18636,3.88742,8.0299,3231.38,0.6394,0.538958
41557_2017_BFnchem2747_MOESM355_ESM_ASR_pacman,1892.32,1.39748,3.58792,7.09037,2874.95,0.59834,0.428156
41557_2017_BFnchem2747_MOESM355_ESM_FSR_pacman,1892.32,1.39748,3.58792,7.09037,2874.95,0.59834,0.428156
41557_2017_BFnchem2747_MOESM356_ESM_ASR_pacman,1892.32,1.32401,3.77006,7.57555,2897.89,0.62242,0.470101
41557_2017_BFnchem2747_MOESM356_ESM_FSR_pacman,1892.32,1.32401,3.77006,7.57555,2897.89,0.62242,0.470101
41557_2017_BFnchem2747_MOESM357_ESM_ASR_pacman,1892.32,1.31472,3.81352,7.75781,2917.21,0.62468,0.475142
41557_2017_BFnchem2747_MOESM357_ESM_FSR_pacman,1892.32,1.31472,3.81352,7.75781,2917.21,0.62468,0.475142
MUF-91-18h-46pc_ASR_pacman,1066.166,1.25075,3.15797,9.06781,2896.98,0.5676,0.453807
MUF-93-36h-22pc_ASR_pacman,1607.833,1.26868,3.12632,9.00947,2867.73,0.56138,0.44249
MUF-93-72h-76pc_ASR_pacman,1607.833,1.23985,3.17738,9.1038,2920.88,0.56578,0.456329
MUF-93-scan1-pos3-59pc_ASR_pacman,1066.166,1.25251,3.15479,9.06235,2894.7,0.56378,0.450121
S0885715619000228sup001_ASR_pacman,1690.43,1.92633,3.85238,5.96056,3096.02,0.36162,0.187725
S0885715619000228sup001_FSR_pacman,1786.424,2.0028,3.63179,4.33413,3292.3,0.32308,0.161314
S0885715619000228sup002_ASR_pacman,7026.132,1.29961,3.54329,6.51035,4411.17,0.49764,0.382916
S0885715619000228sup002_FSR_pacman,7506.196,1.38425,3.53962,4.60853,4643.77,0.4525,0.326892
S0885715619000228sup003_ASR_pacman,1630.29,1.55934,3.91972,6.0487,3830.58,0.4097,0.26274
S0885715619000228sup003_FSR_pacman,1726.284,1.63384,3.64744,4.39392,4037.07,0.37194,0.227648
S0885715619000228sup004_ASR_pacman,1684.212,1.29535,3.88468,6.53197,4005.18,0.51814,0.400001
S0885715619000228sup004_FSR_pacman,1852.272,1.4012,3.88468,5.31759,4290.51,0.46112,0.32909
S1600576721002843_1_ASR_pacman,1365.456,0.97312,10.23281,11.86173,4818.47,0.6208,0.637948
S1600576721002843_1_FSR_pacman,1365.456,0.97312,10.23281,11.86173,4818.47,0.6208,0.637948
S1600576721002843_2_ASR_pacman,1278.958,0.960423,3.27744,6.65499,5076.73,0.619,0.644508
S1600576721002843_2_FSR_pacman,1278.958,0.960423,3.27744,6.65499,5076.73,0.619,0.644508
S1600576721002843_3_ASR_pacman,1324.403,0.944023,3.44108,12.00671,4937.55,0.62994,0.667293
S1600576721002843_3_FSR_pacman,1324.403,0.944023,3.44108,12.00671,4937.55,0.62994,0.667293
S2052252522002147_3_ASR_pacman,6337.008,1.61434,5.86854,8.85188,2734.76,0.62254,0.385631
S2052252522002147_3_FSR_pacman,6337.008,1.61434,5.86854,8.85188,2734.76,0.62254,0.385631
S2052252522002147_4_ASR_pacman,6328.944,1.8722,6.00053,8.88172,2340.01,0.6159,0.328971
S2052252522002147_4_FSR_pacman,6328.944,1.8722,6.00053,8.88172,2340.01,0.6159,0.328971
S2052252522002147_5_ASR_pacman,12657.888,1.66143,5.13901,9.66941,2757.2,0.6116,0.368118
S2052252522002147_5_FSR_pacman,12657.888,1.66143,5.13901,9.66941,2757.2,0.6116,0.368118
S2052252522002147_6_ASR_pacman,12657.888,1.7033,5.14823,9.63708,2686.8,0.61048,0.35841
S2052252522002147_6_FSR_pacman,12657.888,1.7033,5.14823,9.63708,2686.8,0.61048,0.35841
S2052520623001105_11_ASR_pacman,7011.065,2.85844,3.59029,7.79531,1853.55,0.5347,0.18706
S2052520623001105_11_FSR_pacman,7011.065,2.85844,3.59029,7.79531,1853.55,0.5347,0.18706
S2052520623001105_12_ASR_pacman,12465.604,2.90474,5.32796,8.75019,1530.68,0.60772,0.209216
S2052520623001105_12_FSR_pacman,12465.604,2.90474,5.32796,8.75019,1530.68,0.60772,0.209216
S2052520623001105_1_ASR_pacman,12657.888,2.90413,5.25321,8.68556,1536.15,0.60176,0.207208
S2052520623001105_1_FSR_pacman,12657.888,2.90413,5.25321,8.68556,1536.15,0.60176,0.207208
S2052520623001105_2_ASR_pacman,12657.888,2.39063,5.9429,8.60182,1877.74,0.6047,0.252946
S2052520623001105_2_FSR_pacman,12657.888,2.39063,5.9429,8.60182,1877.74,0.6047,0.252946
S2052520623001105_3_ASR_pacman,6328.944,2.72986,5.20162,8.80488,1575.38,0.61126,0.223916
S2052520623001105_3_FSR_pacman,6328.944,2.72986,5.20162,8.80488,1575.38,0.61126,0.223916
S2052520623001105_4_ASR_pacman,13106.516,2.8884,3.50006,9.08365,1895.29,0.49302,0.170689
S2052520623001105_4_FSR_pacman,13106.516,2.8884,3.50006,9.08365,1895.29,0.49302,0.170689
S2052520623001105_5_ASR_pacman,13238.697,3.02617,3.40631,5.89737,1847.87,0.46186,0.152622
S2052520623001105_5_FSR_pacman,13238.697,3.02617,3.40631,5.89737,1847.87,0.46186,0.152622
S2052520623001105_6_ASR_pacman,12564.801,2.2072,5.4424,8.81223,2093.41,0.60154,0.272535
S2052520623001105_6_FSR_pacman,12564.801,2.2072,5.4424,8.81223,2093.41,0.60154,0.272535
S2052520623001105_9_ASR_pacman,12975.271,3.00165,4.17671,8.79281,1722.1,0.52408,0.174597
S2052520623001105_9_FSR_pacman,12975.271,3.00165,4.17671,8.79281,1722.1,0.52408,0.174597
aav4119_data_file_s1_ASR_pacman,13548.621,0.836308,5.49907,8.76512,3969.73,0.69294,0.82857
aav4119_data_file_s1_FSR_pacman,13916.598,0.863941,4.96733,8.76512,4032.26,0.67946,0.786465
aav4119_data_file_s2_ASR_pacman,13548.621,0.817508,5.52778,8.90841,3965.33,0.69942,0.855551
aav4119_data_file_s2_FSR_pacman,13916.598,0.84452,5.3593,8.90841,4030.54,0.68676,0.813196
aav4119_data_file_s3_ASR_pacman,13548.621,0.812116,5.5403,8.90647,3963.32,0.70222,0.864679
aav4119_data_file_s3_FSR_pacman,13916.598,0.83895,5.49112,8.90647,3997.93,0.69012,0.8226
aav4119_data_file_s4_ASR_pacman,13548.621,0.81148,5.56042,8.92781,3961.3,0.702,0.865086
aav4119_data_file_s4_FSR_pacman,13916.598,0.838293,5.37902,8.92781,4015.18,0.68938,0.822362
aav4119_data_file_s5_ASR_pacman,13548.621,0.811123,5.46542,8.9444,3968.71,0.7019,0.865344
aav4119_data_file_s5_FSR_pacman,13916.598,0.837924,5.46542,8.9444,4037.57,0.68914,0.822438
aav4119_data_file_s6_ASR_pacman,13548.621,0.81087,5.5013,8.84682,3955.54,0.70274,0.866649
aav4119_data_file_s6_FSR_pacman,13916.598,0.837663,5.48364,8.84682,4022.95,0.69,0.82372
aav4119_data_file_s7_ASR_pacman,13548.621,0.80984,5.47902,9.08328,3948.98,0.70338,0.868542
aav4119_data_file_s7_FSR_pacman,13916.598,0.836598,5.45536,9.08328,4048.9,0.68918,0.823788
aav9044_data_file_s1_ASR_pacman,1485.396,0.996135,3.73875,8.31242,4983.75,0.60202,0.604356
aav9044_data_file_s1_FSR_pacman,1485.396,0.996135,3.73875,8.31242,4983.75,0.60202,0.604356
adma201704792-sup-0002-s2_ASR_pacman,5485.104,0.599196,6.84818,12.50429,3889.92,0.78018,1.30204
adma201704792-sup-0002-s2_FSR_pacman,5773.086,0.630656,6.46605,10.90074,4101.2,0.76386,1.21122
advs5490-sup-0002-suppmat_3_FSR_pacman,5029.626,1.33873,6.89309,7.84108,4098.48,0.55002,0.410852
alf100K_ASR_pacman,358.164,0.965641,6.6259,7.03289,3873.08,0.60978,0.631477
alf100K_FSR_pacman,358.164,0.965641,6.6259,7.03289,3873.08,0.60978,0.631477
alf11K_ASR_pacman,358.164,0.967096,6.63556,7.04555,3907.05,0.60544,0.626039
alf11K_FSR_pacman,358.164,0.967096,6.63556,7.04555,3907.05,0.60544,0.626039
alf125K_ASR_pacman,358.164,0.964589,6.80461,7.12911,3879.03,0.61106,0.633493
alf125K_FSR_pacman,358.164,0.964589,6.80461,7.12911,3879.03,0.61106,0.633493
alf150K_ASR_pacman,358.164,0.962824,6.98307,7.23102,3879.24,0.61218,0.635817
alf150K_FSR_pacman,358.164,0.962824,6.98307,7.23102,3879.24,0.61218,0.635817
alf175K_ASR_pacman,358.164,0.962395,7.11784,7.34022,3885.41,0.60824,0.632007
alf175K_FSR_pacman,358.164,0.962395,7.11784,7.34022,3885.41,0.60824,0.632007
alf200K_ASR_pacman,358.164,0.963078,7.11961,7.34407,3873.37,0.60892,0.632264
alf200K_FSR_pacman,358.164,0.963078,7.11961,7.34407,3873.37,0.60892,0.632264
alf225K_ASR_pacman,358.164,0.963763,7.14545,7.36776,3881.34,0.6074,0.630238
alf225K_FSR_pacman,358.164,0.963763,7.14545,7.36776,3881.34,0.6074,0.630238
alf250K_ASR_pacman,358.164,0.963856,7.15404,7.37754,3864.44,0.60836,0.631173
alf250K_FSR_pacman,358.164,0.963856,7.15404,7.37754,3864.44,0.60836,0.631173
alf275K_ASR_pacman,358.164,0.96435,7.13022,7.35572,3854.69,0.60942,0.631949
alf275K_FSR_pacman,358.164,0.96435,7.13022,7.35572,3854.69,0.60942,0.631949
alf290K_ASR_pacman,358.164,0.964702,7.10032,7.32526,3856.8,0.60926,0.631553
alf290K_FSR_pacman,358.164,0.964702,7.10032,7.32526,3856.8,0.60926,0.631553
alf300K_ASR_pacman,358.164,0.964625,7.08348,7.31223,3857.69,0.60948,0.631831
alf300K_FSR_pacman,358.164,0.964625,7.08348,7.31223,3857.69,0.60948,0.631831
alf325K_ASR_pacman,358.164,0.964942,7.12518,7.35277,3871.23,0.60828,0.63038
alf325K_FSR_pacman,358.164,0.964942,7.12518,7.35277,3871.23,0.60828,0.63038
alf350K_ASR_pacman,358.164,0.965164,7.11274,7.39325,3895.22,0.6067,0.628598
alf350K_FSR_pacman,358.164,0.965164,7.11274,7.39325,3895.22,0.6067,0.628598
alf375K_ASR_pacman,358.164,0.965254,7.07944,7.38783,3915.86,0.60522,0.627006
alf375K_FSR_pacman,358.164,0.965254,7.07944,7.38783,3915.86,0.60522,0.627006
alf400K_ASR_pacman,358.164,0.965403,7.10824,7.38036,3885.01,0.60686,0.628608
alf400K_FSR_pacman,358.164,0.965403,7.10824,7.38036,3885.01,0.60686,0.628608
alf40K_ASR_pacman,358.164,0.967155,6.60148,7.04209,3902.77,0.60556,0.626125
alf40K_FSR_pacman,358.164,0.967155,6.60148,7.04209,3902.77,0.60556,0.626125
alf425K_ASR_pacman,358.164,0.965315,7.10211,7.36007,3883.68,0.6072,0.629018
alf425K_FSR_pacman,358.164,0.965315,7.10211,7.36007,3883.68,0.6072,0.629018
alf450K_ASR_pacman,358.164,0.965477,7.10602,7.37164,3894.98,0.60638,0.628062
alf450K_FSR_pacman,358.164,0.965477,7.10602,7.37164,3894.98,0.60638,0.628062
alf475K_ASR_pacman,358.164,0.965619,7.15018,7.38813,3861.38,0.60892,0.630601
alf475K_FSR_pacman,358.164,0.965619,7.15018,7.38813,3861.38,0.60892,0.630601
alf500K_ASR_pacman,358.164,0.965547,7.12426,7.4257,3890.64,0.60656,0.628203
alf500K_FSR_pacman,358.164,0.965547,7.12426,7.4257,3890.64,0.60656,0.628203
alf70K_ASR_pacman,358.164,0.967005,6.6231,7.04468,3898.22,0.60614,0.626822
alf70K_FSR_pacman,358.164,0.967005,6.6231,7.04468,3898.22,0.60614,0.626822
aloh150K_ASR_pacman,352.166,0.95009,6.79137,7.12585,3927.28,0.60824,0.640192
aloh150K_FSR_pacman,352.166,0.95009,6.79137,7.12585,3927.28,0.60824,0.640192
aloh175K_ASR_pacman,352.166,0.949984,6.77616,7.08697,3933.91,0.60772,0.639716
aloh175K_FSR_pacman,352.166,0.949984,6.77616,7.08697,3933.91,0.60772,0.639716
aloh200K_ASR_pacman,352.166,0.949755,6.81635,7.14147,3928.67,0.60754,0.639681
aloh200K_FSR_pacman,352.166,0.949755,6.81635,7.14147,3928.67,0.60754,0.639681
aloh225K_ASR_pacman,352.166,0.949535,6.81177,7.12545,3925.1,0.60846,0.640798
aloh225K_FSR_pacman,352.166,0.949535,6.81177,7.12545,3925.1,0.60846,0.640798
aloh250K_ASR_pacman,352.166,0.949365,6.80208,7.13185,3925.88,0.60908,0.641566
aloh250K_FSR_pacman,352.166,0.949365,6.80208,7.13185,3925.88,0.60908,0.641566
aloh275K_ASR_pacman,352.166,0.94919,6.79018,7.12468,3922.29,0.60952,0.642148
aloh275K_FSR_pacman,352.166,0.94919,6.79018,7.12468,3922.29,0.60952,0.642148
aloh300K_ASR_pacman,352.166,0.948965,6.81769,7.12101,3933.47,0.6077,0.640382
aloh300K_FSR_pacman,352.166,0.948965,6.81769,7.12101,3933.47,0.6077,0.640382
aloh325K_ASR_pacman,352.166,0.948757,6.85974,7.14932,3933.15,0.608,0.640839
aloh325K_FSR_pacman,352.166,0.948757,6.85974,7.14932,3933.15,0.608,0.640839
aloh350K_ASR_pacman,352.166,0.9485,6.84408,7.1604,3929.19,0.60812,0.641139
aloh350K_FSR_pacman,352.166,0.9485,6.84408,7.1604,3929.19,0.60812,0.641139
aloh375K_ASR_pacman,352.166,0.948283,6.83469,7.15171,3924.24,0.60948,0.642719
aloh375K_FSR_pacman,352.166,0.948283,6.83469,7.15171,3924.24,0.60948,0.642719
aloh400K_ASR_pacman,352.166,0.948046,6.81278,7.1298,3927.91,0.60932,0.642712
aloh400K_FSR_pacman,352.166,0.948046,6.81278,7.1298,3927.91,0.60932,0.642712
aloh425K_ASR_pacman,352.166,0.947821,6.8331,7.15427,3925.34,0.60938,0.642927
aloh425K_FSR_pacman,352.166,0.947821,6.8331,7.15427,3925.34,0.60938,0.642927
aloh450K_ASR_pacman,352.166,0.947611,6.82184,7.14102,3927.14,0.60966,0.643366
aloh450K_FSR_pacman,352.166,0.947611,6.82184,7.14102,3927.14,0.60966,0.643366
aloh475K_ASR_pacman,352.166,0.947454,6.82773,7.14849,3926.36,0.60992,0.643746
aloh475K_FSR_pacman,352.166,0.947454,6.82773,7.14849,3926.36,0.60992,0.643746
aloh500K_ASR_pacman,352.166,0.947332,6.81133,7.13036,3925.93,0.61036,0.644293
aloh500K_FSR_pacman,352.166,0.947332,6.81133,7.13036,3925.93,0.61036,0.644293
am0c03139_si_002_FSR_pacman,2689.872,1.56351,2.88596,4.10319,3542.7,0.39962,0.255592
am0c03336_si_002_ASR_pacman,23765.931,1.04416,5.58627,11.70797,3601.04,0.5962,0.570987
am0c03336_si_002_FSR_pacman,23765.931,1.04416,5.58627,11.70797,3601.04,0.5962,0.570987
am0c03336_si_003_ASR_pacman,17301.374,1.01552,5.70262,12.07856,3635.79,0.62616,0.616591
am0c03336_si_003_FSR_pacman,17301.374,1.01552,5.70262,12.07856,3635.79,0.62616,0.616591
am0c04538_si_002_FSR_pacman,2369.082,1.18142,4.89613,6.86353,4081.73,0.59224,0.501295
am0c09940_si_002_ASR_pacman,2358.984,1.374,4.83178,5.70955,3470.75,0.54768,0.398604
am0c09940_si_002_FSR_pacman,2597.224,1.51276,4.2688,5.10358,3757.81,0.4776,0.315714
am0c10038_si_002_FSR_pacman,2528.94,0.666904,8.24943,12.12581,3565.14,0.75302,1.12913
am0c10702_si_002_ASR_pacman,2928.452,1.10158,3.66267,5.63098,4713.96,0.52796,0.479275
am0c10702_si_002_FSR_pacman,2928.452,1.10158,3.66267,5.63098,4713.96,0.52796,0.479275
am0c10702_si_003_ASR_pacman,2928.452,2.27123,3.38113,5.11363,2134.37,0.4076,0.179462
am0c10702_si_003_FSR_pacman,2928.452,2.27123,3.38113,5.11363,2134.37,0.4076,0.179462
am0c12867_si_002_ASR_pacman,3414.288,1.04118,5.70112,9.25392,3851.5,0.6392,0.613917
am0c12867_si_002_FSR_pacman,3414.288,1.04118,5.70112,9.25392,3851.5,0.6392,0.613917
am0c13022_si_002_ASR_pacman,3173.88,1.49889,3.70629,7.08745,2641.3,0.56236,0.375185
am0c13022_si_002_FSR_pacman,3173.88,1.49889,3.70629,7.08745,2641.3,0.56236,0.375185
am0c14510_si_003_ASR_pacman,1635.004,1.15276,4.29574,6.11441,4105.78,0.56616,0.491133
am0c14510_si_003_FSR_pacman,1635.004,1.15276,4.29574,6.11441,4105.78,0.56616,0.491133
am0c18267_si_002_FSR_pacman,4061.061,0.816811,10.72067,12.70107,4048.1,0.68224,0.835248
am301365h_si_002_ASR_pacman,2706.72,0.907013,3.53214,12.28159,4927.82,0.6414,0.707156
am301365h_si_002_FSR_pacman,2706.72,0.907013,3.53214,12.28159,4927.82,0.6414,0.707156
am6b11797_si_001_2_ASR_pacman,5776.498,0.600661,6.22507,16.20318,3705.71,0.79942,1.3309
am6b11797_si_001_2_FSR_pacman,5776.498,0.600661,6.22507,16.20318,3705.71,0.79942,1.3309
am6b14051_si_003_ASR_pacman,3527.63,1.06449,4.1422,6.96651,3980,0.61336,0.576201
am6b14051_si_003_FSR_pacman,3876.118,1.16669,4.1422,6.93114,4236.73,0.55642,0.476922
am6b15250_si_002_ASR_pacman,1350.508,1.28145,3.49966,4.4065,4420.72,0.47442,0.370221
am6b15250_si_002_FSR_pacman,1478.5,1.38667,3.49966,4.4065,4305.6,0.44786,0.322975
am7b00918_si_002_FSR_pacman,4433.48,0.51266,10.88401,13.91264,3784.72,0.805,1.57024
am7b01568_si_002_ASR_pacman,3560.784,0.765146,6.92777,10.56065,3699.37,0.73456,0.960026
am7b01568_si_002_FSR_pacman,3752.772,0.803874,6.31802,9.97864,3908.14,0.714,0.888199
am7b03914_si_002_ASR_pacman,1306.821,1.46207,4.06009,7.11365,3162.26,0.5373,0.367492
am7b03914_si_002_FSR_pacman,1396.896,1.58864,3.89958,5.55083,3256.16,0.48102,0.302787
