Serial,Name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_svm,label_svm
1127,2021[Zn][nan]3[ASR]11,1.28059,3.47962,5.28302,4047.4,0.5569,0.434879,1709.224,-0.18095638033823047,0
568,2019[Cd][hcb]2[ASR]1,1.37375,3.74205,4.77123,4001.8,0.5488,0.399491,1346.344,-0.1812027517717576,0
1039,2021[Co][ant]3[ASR]1,1.30423,2.77295,4.33288,3801.03,0.4997,0.383139,3005.028,-0.1835289530206119,0
73,2013[Cd][nan]3[ASR]7,1.32744,4.15466,5.4831,3952.25,0.5248,0.395347,2608.116,-0.18384572154939,0
195,2016[Ag][nan]3[ASR]1,1.89554,4.61648,5.32854,3595.62,0.3799,0.200418,2071.866,-0.18573497310683773,0
294,2017[Cd][bey]2[ASR]1,1.0546,5.01483,7.53249,4442.52,0.5858,0.555473,2231.236,-0.18578600787357863,0
564,2019[Cd][cem]2[ASR]2,1.30533,3.64645,7.34755,3992.68,0.523,0.400665,3453.52,-0.1885128650254288,0
1329,2024[Ni][sql]2[ASR]1,0.886769,4.07252,6.47966,4828.69,0.6163,0.694995,1887.996,-0.18925060389838494,0
167,2015[Ti][sql]2[ASR]1,1.34829,3.48843,4.05757,3830.7,0.5044,0.374103,404.195,-0.1897574656819781,0
1362,2024[Zn][pcu]3[ASR]3,1.2079,4.69219,8.10628,4192.07,0.5481,0.453764,8088.124,-0.19259901195462198,0
354,2017[Cu][nan]3[ASR]6,1.13364,3.94723,7.48031,4246.96,0.5687,0.501659,3477.132,-0.19395911590855924,0
997,2020[Zn][pcu]3[ASR]2,1.0131,8.38551,9.16655,5098.19,0.5451,0.538053,2335.7,-0.19732288501794543,0
1219,2023[Cd][fes]2[ASR]1,0.972281,6.36846,7.60521,4767.22,0.5894,0.606203,3148.112,-0.19835633746424447,0
423,2017[Zn][dia]3[ASR]3,1.07479,8.59358,10.02166,4770.14,0.5449,0.506981,3312.476,-0.2004747050297349,0
544,2018[Zn][sql]2[ASR]6,0.962909,5.65901,7.56109,4968.47,0.5917,0.614492,1847.128,-0.200652076244549,0
705,2019[Ni][hcb]2[ASR]1,0.939898,6.26661,7.09445,5117.93,0.5788,0.615811,1004.414,-0.20270847911990303,0
697,2019[Nd][flu]3[ASR]1,1.0797,5.62691,7.64543,4317.43,0.5594,0.518107,1051.122,-0.20529415843141058,0
99,2014[Co][dmc]3[ASR]1,1.18083,3.3044,4.59157,3968.14,0.5371,0.45485,1048.456,-0.20554774812599752,0
196,2016[Ag][nan]3[ASR]2,1.86031,4.67365,5.5038,3623.64,0.3859,0.207439,2071.866,-0.20619993172302326,0
157,2015[Mn][nan]3[ASR]3,0.988654,2.20659,9.90635,5287.09,0.5489,0.555199,3441.096,-0.2089746947787246,0
369,2017[Cu][sqp]2[ASR]1,0.920981,3.44737,7.21493,4903.73,0.6074,0.659514,4064.44,-0.21550131239033793,0
1000,2020[Zn][sql]2[ASR]2,1.09315,4.42222,4.99177,4284.83,0.5859,0.535975,1238.334,-0.2162516062364272,0
1250,2023[Ho][nan]3[ASR]1,1.25996,3.60083,5.74333,4022.95,0.5381,0.427077,2257.232,-0.21728731422169673,0
1071,2021[Cu][sql]2[ASR]7,0.989302,4.46906,5.80093,4482.76,0.6009,0.607398,1783.896,-0.2178138779510141,0
188,2015[Zn][sql]2[ASR]3,0.911355,5.37104,7.81305,4955.5,0.5863,0.643327,3128.688,-0.2191247901627454,0
243,2016[Cu][hcb]2[ASR]1,0.985614,6.44141,6.99619,4731.29,0.5888,0.597394,1799.652,-0.21962504666774846,0
720,2019[Tb][nan]3[ASR]4,1.40117,3.23236,6.36586,3829.4,0.4802,0.342714,6955.856,-0.2201105677256452,0
37,2007[Zn][nan]3[ASR]2,1.2255,3.08135,4.95649,4098.25,0.5651,0.461116,3848.432,-0.22015616923738834,0
276,2016[Zn][nan]3[ASR]7,0.951977,5.57065,6.92787,4967.64,0.5928,0.622704,3758.448,-0.22027595066830946,0
1036,2021[Cd][tfz]3[ASR]4,1.07512,3.62578,5.8322,4289.8,0.5854,0.544495,1506.37,-0.22102321334236968,0
1070,2021[Cu][sql]2[ASR]6,0.358334,7.90551,12.24169,5217.53,0.8303,2.31711,2112.472,-0.22151422825837536,0
297,2017[Cd][hcb]2[ASR]1,0.994083,4.05625,6.81139,4462.16,0.5925,0.596027,1211.898,-0.22568700009784431,0
1296,2024[Cd][nan]3[ASR]2,1.37583,3.74929,5.33307,3919.64,0.5117,0.371922,2989.172,-0.22571581492631065,0
1049,2021[Co][rtl]3[ASR]1,1.20818,2.65196,4.36261,3918.2,0.5256,0.435036,1200.54,-0.2294317020228363,0
36,2007[Zn][nan]3[ASR]1,1.26993,2.40607,4.69949,4037.12,0.5572,0.438765,3848.432,-0.23065367236880235,0
1240,2023[Er][nan]3[ASR]1,1.28565,3.36448,5.80583,3998.66,0.5308,0.412864,1597.512,-0.23175838769813178,0
97,2014[Cd][rtl]3[ASR]1,0.921866,3.72709,7.73666,4810.89,0.5993,0.650094,3137.552,-0.2333757726094317,0
1035,2021[Cd][tfz]3[ASR]3,1.12421,4.87187,7.4322,4306.11,0.5616,0.499552,2780.58,-0.23556395611898845,0
588,2019[Cd][ths]3[ASR]1,1.39764,4.21863,6.15386,3994.93,0.5191,0.371411,2446.792,-0.23713547003794166,0
833,2020[Co][nan]3[ASR]5,1.04794,7.43378,9.22018,4541.9,0.5446,0.519687,3626.552,-0.2372441312956724,0
863,2020[Cu][nan]2[ASR]2,1.62361,3.75448,5.31593,3811.87,0.4754,0.292805,12197.408,-0.23793463762492562,0
981,2020[Zn][nan]3[ASR]18,1.81941,2.7368,3.70129,3630.65,0.4174,0.229415,897.796,-0.23815067385186378,0
862,2020[Cu][nan]2[ASR]1,1.62361,3.76448,5.3167,3811.89,0.4748,0.292435,12197.408,-0.23979143987137247,0
582,2019[Cd][nan]3[ASR]8,1.04806,4.71224,8.29671,4595.24,0.583,0.556263,7042.644,-0.24118587417147724,0
1034,2021[Cd][tfz]3[ASR]2,1.11589,4.9423,7.43893,4333.79,0.5623,0.503902,2780.58,-0.24778962463966142,0
424,2017[Zn][dia]3[ASR]4,1.0858,8.25093,8.91351,4829.86,0.5486,0.505249,3312.476,-0.25040293609004777,0
68,2012[Zn][bcs]3[ASR]1,1.0177,3.47534,5.57526,4336.33,0.5872,0.576985,5274.76,-0.25417004108625424,0
1237,2023[Cu][nan]3[ASR]3,1.30013,5.73813,7.28525,4069.46,0.5066,0.389653,4379.816,-0.25452401318523615,0
617,2019[Co][rtl]3[ASR]1,1.15956,2.43002,4.39606,4004.61,0.544,0.469145,1212.556,-0.2553192582747966,0
1041,2021[Co][flu]3[ASR]1,1.3602,3.57765,4.47548,3808.27,0.4736,0.348183,2324.784,-0.2621077734802578,0
187,2015[Zn][sql]2[ASR]2,0.958171,4.82447,6.21847,4843.06,0.5986,0.624732,1083.664,-0.2629501358371577,0
1097,2021[Mn][sql]2[ASR]1,0.991129,4.77985,5.88533,4438.91,0.5829,0.588117,2038.992,-0.2687484921725259,0
661,2019[Eu][nan]3[ASR]5,1.38038,3.10195,6.45419,3892.05,0.4891,0.354321,6872.324,-0.26994150574263515,0
448,2017[Zn][sql]2[ASR]2,0.951715,4.87008,6.21655,5170.98,0.5717,0.600705,1512.278,-0.2699652632911819,0
660,2019[Eu][nan]3[ASR]4,1.38038,3.10195,6.45419,3892.08,0.4891,0.354321,6872.324,-0.2699809861255193,0
1260,2023[Sc][bpq]3[ASR]2,0.933059,5.46835,5.71201,4665.62,0.5932,0.635758,1124.972,-0.2700387080603643,0
970,2020[Zn][nan]2[ASR]1,0.935651,4.67007,6.10347,4656.67,0.5952,0.636135,1847.118,-0.2752062539970242,0
1287,2023[Zn][nan]3[ASR]16,1.4371,3.73177,4.41773,3919.84,0.5076,0.353211,1835.968,-0.27803994211198035,0
186,2015[Zn][sql]2[ASR]1,0.958222,4.90468,6.21817,4842.71,0.5937,0.619585,1083.664,-0.28205580303407546,0
1242,2023[Eu][nan]2[ASR]1,1.20574,4.49012,5.95997,4141.06,0.5401,0.44794,1414.964,-0.2828308511145515,0
101,2014[Co][nan]3[ASR]14,1.4088,2.20537,4.52036,3784.36,0.4716,0.334752,3593.344,-0.28300008973214624,0
581,2019[Cd][nan]3[ASR]7,1.06139,4.40841,8.51869,4584.53,0.5743,0.541085,7042.644,-0.28312001910051304,0
1108,2021[SiMn][kgd]2[ASR]1,0.994731,3.24957,6.5621,4386.48,0.5806,0.583675,3677.88,-0.2848705629037384,0
1186,2022[Ni][nan]3[ASR]1,1.1092,6.19081,6.8055,4390.28,0.5545,0.499911,1311.808,-0.2893131518458321,0
206,2016[Co][nan]3[ASR]24,1.17377,4.1796,5.91368,4088.79,0.5294,0.451027,4791.6,-0.2923564372466109,0
74,2013[Cd][nan]3[ASR]8,1.40487,3.96855,5.63906,3941.08,0.4975,0.354126,5216.232,-0.29462281050224715,0
1293,2024[Cd][nan]2[ASR]2,1.65278,3.43816,4.75221,3778.54,0.4544,0.27493,4655.16,-0.2949443183485237,0
496,2018[Cu][kgm]2[ASR]2,1.18701,5.20127,6.76836,4262.79,0.5458,0.45981,1714.188,-0.29755320836801774,0
1259,2023[Sc][bpq]3[ASR]1,0.951349,5.34971,5.81948,4623.92,0.5856,0.615547,1124.972,-0.3001162919034815,0
1201,2022[Zn][pcu]3[ASR]1,0.967358,3.57844,5.39172,4567.68,0.5998,0.620039,2015.1,-0.30064822603304836,0
916,2020[Mg][nan]3[ASR]2,0.97996,4.57999,11.52985,4859.28,0.5401,0.551145,21324.552,-0.3022310362068856,0
432,2017[Zn][muo]3[ASR]1,0.343786,25.1026,26.74314,4195.81,0.8738,2.5417,6517.17,-0.3032751734145428,0
72,2013[Cd][nan]3[ASR]6,1.37492,3.97203,5.6211,3946.32,0.4959,0.360676,2608.116,-0.3068769649376678,0
615,2019[Co][pcu]3[ASR]1,0.956026,5.4487,6.02974,4671.61,0.5835,0.610339,2261.628,-0.3085188757134472,0
22,0000[Tb][nan]3[ASR]1,1.95241,2.77615,3.29699,3579.14,0.3402,0.174246,2772.996,-0.3104203600819683,0
1150,2022[Cd][nan]3[ASR]1,1.2959,5.29154,6.52646,4124.47,0.5177,0.39949,3553.72,-0.31608703565801816,0
820,2020[Co][mab]3[ASR]1,1.01495,5.27665,7.50262,4561.65,0.5658,0.557466,3794.512,-0.32054286702966,0
1324,2024[Mn][pcu]3[ASR]1,1.05845,5.25242,6.88278,4321.43,0.5457,0.515563,3522.376,-0.3234795900632102,0
964,2020[Zn][dia]3[ASR]1,1.04759,3.8424,5.10958,4571.36,0.5975,0.570354,1358.464,-0.324334832981709,0
796,2020[Cd][kgd]2[ASR]2,1.14101,3.97395,6.17283,4274.19,0.5575,0.488603,1664.478,-0.325866539834149,0
624,2019[Cu][lcv]3[ASR]1,1.14002,5.70552,8.44171,4457.16,0.5452,0.478236,5710.992,-0.3263898292480602,0
531,2018[Ni][sql]2[ASR]2,0.963414,5.65582,7.08035,4911.05,0.5679,0.589466,1820.38,-0.32811812819369884,0
1368,2024[Zn][sra]3[ASR]1,1.00542,4.83588,7.28441,5071.48,0.56,0.556982,4103.0,-0.33233116965331105,0
742,2019[Zn][lvt]3[ASR]1,0.977105,3.60732,4.75652,5239.36,0.5617,0.574861,7549.088,-0.3332140938287382,0
1029,2021[Cd][pts]3[ASR]1,1.19721,3.57159,4.67027,4190.13,0.5573,0.465501,1939.016,-0.334602893696153,0
123,2014[Mn][nan]3[ASR]6,1.38601,2.31075,4.54087,3842.77,0.4769,0.344081,3561.384,-0.3404129576294844,0
1248,2023[Gd][nan]3[ASR]1,1.24666,3.36495,5.5188,4106.48,0.5345,0.428747,1597.512,-0.3424817065819336,0
61,2012[Cd][uoc]3[ASR]1,1.06856,6.18728,7.19339,4778.0,0.5643,0.528096,4550.944,-0.34271477951922996,0
926,2020[Mn][kgd]2[ASR]1,0.970864,5.10877,7.62045,4865.8,0.5661,0.583089,2277.408,-0.3428998621420914,0
492,2018[Co][sql]2[ASR]1,0.955836,5.68887,7.14429,4792.68,0.5664,0.59257,1821.34,-0.3431478186835311,0
135,2015[Cd][nan]2[ASR]1,1.64404,3.76343,5.93837,3815.48,0.4411,0.268303,1666.744,-0.34401245460348523,0
379,2017[In][nan]2[ASR]1,1.62926,4.49731,4.79099,3798.61,0.4351,0.267055,820.09,-0.34432109189779087,0
623,2019[Cu][kgd]2[ASR]1,1.23935,3.20296,5.39437,4099.41,0.5338,0.43071,1459.024,-0.3487797103087206,0
609,2019[Co][nan]3[ASR]4,1.03663,5.37504,9.07824,4618.05,0.5472,0.527864,3432.582,-0.3522664482955366,0
474,2018[Cd][sod]3[ASR]1,1.26217,3.04996,5.35859,4146.41,0.545,0.431794,8320.224,-0.3528784534873627,0
595,2019[Co][hcb]2[ASR]1,0.961571,6.36755,6.67043,5004.71,0.5529,0.574997,972.832,-0.35289199337535954,0
1054,2021[CuMn][tfz]3[ASR]2,0.986844,5.39916,7.3738,4747.29,0.5629,0.570404,3182.47,-0.36473425114564734,0
433,2017[Zn][nan]2[ASR]2,0.980922,4.58686,6.62075,4917.83,0.5704,0.581494,4026.884,-0.3697677523589357,0
532,2018[Zn][acs]3[ASR]1,1.35647,5.34202,6.61919,4126.11,0.5052,0.372437,1744.346,-0.37127340939376713,0
96,2014[Ag][ths]3[ASR]1,1.11065,4.37971,6.03937,4469.14,0.5691,0.512403,1765.596,-0.37602871166817814,0
574,2019[Cd][kgd]2[ASR]3,0.973127,3.23146,7.14024,4875.99,0.5745,0.590365,999.442,-0.37889000817515023,0
1124,2021[Zn][nan]2[ASR]1,1.13982,5.57369,6.77378,4418.13,0.546,0.479022,1034.87,-0.3810974622081626,0
1055,2021[Cu][bex]2[ASR]1,1.05286,5.05883,6.66742,4653.86,0.5665,0.538057,2681.892,-0.3880648920805328,0
1171,2022[Eu][hcb]2[ASR]2,1.15355,3.3369,5.14634,4237.94,0.5508,0.477481,2824.112,-0.3955163649099533,0
541,2018[Zn][sql]2[ASR]1,1.00765,3.9361,7.01447,4959.93,0.5622,0.55793,8037.4,-0.39973119825967734,0
1082,2021[Eu][pcu]3[ASR]1,1.91618,2.80356,3.32877,3646.87,0.3439,0.179472,2745.152,-0.39974943197586427,0
160,2015[Ni][nan]3[ASR]1,1.05682,2.20734,9.03942,5163.33,0.5256,0.497339,3463.626,-0.39990136498458123,0
1051,2021[Co][sql]2[ASR]2,1.00269,5.11966,6.03818,4712.26,0.5688,0.567273,1773.428,-0.4000965891414056,0
566,2019[Cd][dia]3[ASR]1,1.05613,3.41102,5.38573,4437.67,0.5718,0.541411,2586.476,-0.4039677344566131,0
762,2019[Zn][sit]3[ASR]1,1.02207,3.96686,7.35718,5005.61,0.5539,0.541939,4135.148,-0.4052780215896526,0
70,2012[Zn][nia]3[ASR]1,1.15816,6.51869,7.44079,4415.06,0.5241,0.452527,1618.824,-0.40640216816473834,0
260,2016[Ni][neb]3[ASR]3,1.11327,5.47053,6.5166,5249.42,0.5127,0.460537,1532.116,-0.4082513428312367,0
100,2014[Co][nan]2[ASR]2,1.02464,4.55032,6.07203,5167.1,0.5368,0.523894,2142.116,-0.41410859739941325,0
318,2017[Co][gra]3[ASR]1,1.03874,7.39369,8.08564,4968.98,0.5157,0.496468,6622.128,-0.4194907096930431,0
689,2019[Mg][nan]2[ASR]2,0.962945,5.48781,5.831,4911.17,0.5576,0.579057,1462.217,-0.4201114720984706,0
1152,2022[Cd][pcu]3[ASR]1,1.02792,4.35738,6.92977,4858.05,0.5602,0.544984,2948.44,-0.42734050879162605,0
1234,2023[CuTi][nan]3[ASR]1,1.11021,4.91034,5.85613,4600.94,0.5647,0.508642,5488.256,-0.42888133346574026,0
1196,2022[Zn][nan]3[ASR]3,1.12818,3.29127,7.41769,4499.66,0.558,0.494601,2366.1,-0.4298065419782306,0
585,2019[Cd][tfz]3[ASR]1,1.18064,3.82169,6.08521,4293.96,0.5418,0.458902,1584.56,-0.430612886152086,0
390,2017[Mn][sql]2[ASR]2,1.00193,5.206,6.69457,4842.57,0.5546,0.553533,1693.034,-0.43091700989186515,0
473,2018[Cd][pcu]3[ASR]1,1.35951,3.56404,4.68347,4039.39,0.5033,0.370206,2416.05,-0.4356769480513329,0
1032,2021[Cd][sql]2[ASR]2,1.1485,3.76933,5.23124,4434.11,0.5654,0.492293,1095.532,-0.4357309396565206,0
529,2018[Ni][nan]3[ASR]5,1.14401,3.82086,5.82343,4289.47,0.5413,0.473161,1969.59,-0.43652574727124954,0
319,2017[Co][hcb]2[ASR]1,0.99702,5.22817,6.75522,4765.83,0.554,0.555656,7157.28,-0.43656392108770853,0
497,2018[Cu][nan]2[ASR]1,1.01468,3.47283,5.72932,5157.86,0.5403,0.532482,4536.82,-0.4389013416610063,0
538,2018[Zn][pcu]3[ASR]15,1.07991,4.13951,6.2005,4551.61,0.5625,0.520878,3902.824,-0.4402133420800168,0
573,2019[Cd][kgd]2[ASR]2,1.52516,3.00983,4.68355,3898.98,0.4632,0.303706,767.284,-0.44355267074347143,0
753,2019[Zn][pcu]3[ASR]1,1.50833,3.81051,4.71283,3936.5,0.4682,0.310409,2022.408,-0.44429891702995344,0
434,2017[Zn][nan]2[ASR]5,1.11639,5.89466,8.75197,4873.93,0.5268,0.471878,2143.284,-0.44446786278982847,0
67,2012[Zn][acs]3[ASR]5,1.7796,2.37503,2.8652,3778.2,0.4299,0.241571,400.862,-0.4450027992544739,0
104,2014[Co][sql]2[ASR]1,1.32509,4.32552,5.40194,4033.83,0.4855,0.366389,3475.478,-0.4453620993549399,0
13,0000[Cu][hex]3[ASR]1,1.24166,4.98552,6.74324,4257.86,0.5169,0.416296,3841.236,-0.4454279848153138,0
261,2016[Ni][neb]3[ASR]4,1.11832,5.80296,6.79813,5145.77,0.5153,0.460778,1524.052,-0.45014354264800954,0
66,2012[Zn][acs]3[ASR]4,1.77399,2.3898,2.87955,3786.87,0.4311,0.243011,400.862,-0.45333088680216843,0
1095,2021[Mn][nan]2[ASR]2,1.03368,5.24567,6.06802,4542.45,0.5493,0.531401,1558.148,-0.4540105674516968,0
399,2017[Ni][sql]2[ASR]1,1.06415,4.65274,5.75291,4446.51,0.5493,0.516185,1296.338,-0.4557173766508274,0
625,2019[Cu][lcv]3[ASR]2,1.1655,5.17766,8.43006,4522.27,0.5291,0.45397,5710.992,-0.4574868040879417,0
389,2017[Mn][sql]2[ASR]1,1.02117,5.0965,6.48596,4816.33,0.5521,0.540655,1697.066,-0.45896019471132116,0
1030,2021[Cd][pts]3[ASR]2,1.06943,5.28189,5.95163,4598.84,0.5526,0.516724,1602.132,-0.46158107154899436,0
65,2012[Zn][acs]3[ASR]3,1.76481,2.40897,2.9024,3800.27,0.4342,0.246032,400.862,-0.4628311395874805,0
1119,2021[Zn][bcg]3[ASR]1,1.11663,2.65955,5.6368,4391.46,0.5593,0.500883,4547.704,-0.4635800743998874,0
420,2017[Zn][apo]3[ASR]1,1.12099,3.38465,6.74432,4434.43,0.5497,0.49037,3789.456,-0.4651993872836753,0
526,2018[Ni][nan]3[ASR]2,1.12276,3.9441,5.64685,4354.75,0.5447,0.485143,3939.18,-0.46552893897099573,0
671,2019[In][bpq]3[ASR]1,1.14337,5.51296,6.1189,4413.61,0.5328,0.465989,1190.586,-0.4702708141461301,0
830,2020[Co][nan]3[ASR]2,1.18156,4.17766,5.84936,4172.92,0.5095,0.431211,3163.666,-0.47133368600103737,0
63,2012[Co][sqp]3[ASR]2,1.47192,3.85484,5.16079,3911.21,0.4459,0.302938,2152.784,-0.4725829703764976,0
703,2019[Ni][fes]2[ASR]1,1.13249,3.87274,7.26486,4394.35,0.5354,0.472764,5336.492,-0.4727788438590846,0
1204,2022[Zn][pcu]3[ASR]4,1.04643,3.43305,6.69981,4692.53,0.5609,0.536012,2836.698,-0.47491514886171654,0
730,2019[ZnSi][pcu]3[ASR]1,1.62116,2.92499,3.85884,3832.66,0.4328,0.266969,1358.192,-0.4754352857665772,0
1183,2022[Ni][crb]3[ASR]1,1.02529,3.73668,6.25769,4628.95,0.5597,0.545894,1816.268,-0.4782062077443326,0
755,2019[Zn][pcu]3[ASR]3,1.10163,3.79239,6.29302,4605.12,0.5592,0.50761,3117.36,-0.4813461371471088,0
1280,2023[Zn][kgd]2[ASR]2,1.60928,3.48777,4.59876,3889.08,0.4443,0.276086,922.016,-0.4815547444525969,0
1002,2020[Zn][sql]2[ASR]4,1.13418,4.05612,5.00072,4444.92,0.5561,0.490309,1282.436,-0.4817823146119397,0
761,2019[Zn][pts]3[ASR]3,1.54267,3.19677,4.93021,3891.52,0.4445,0.288136,2244.352,-0.4831778047776963,0
1235,2023[CuTi][nan]3[ASR]2,1.12043,4.88875,5.78782,4599.46,0.5536,0.494096,2744.128,-0.4851197648060657,0
388,2017[Mn][pcu]3[ASR]1,1.35105,2.27921,4.23989,4098.92,0.5205,0.385257,759.956,-0.4860063970479738,0
391,2017[Mn][sql]2[ASR]3,1.02111,5.10273,6.5807,4815.33,0.5449,0.533636,1693.034,-0.4863974525104629,0
1307,2024[Co][sql]2[ASR]1,0.999745,3.76937,5.74995,5181.93,0.5187,0.518832,3267.28,-0.4868634156848792,0
362,2017[Cu][rtl]3[ASR]1,1.18538,2.48914,4.30499,4243.19,0.5451,0.459853,1231.008,-0.48817271859969386,0
642,2019[Cu][rtl]3[ASR]3,1.34725,2.54328,4.23173,4024.17,0.4977,0.369419,1290.952,-0.4905254569117861,0
688,2019[Mg][nan]2[ASR]1,0.990973,5.11652,6.1478,4872.76,0.5442,0.549157,1462.217,-0.49060900858817474,0
771,2019[Zn][tfz]3[ASR]1,1.27922,3.89874,6.8271,4199.29,0.5055,0.395163,2528.668,-0.4946150601574129,0
611,2019[Co][nan]3[ASR]6,0.994093,3.91144,5.14458,5031.4,0.5459,0.549144,3218.724,-0.4947494785545285,0
794,2020[Cd][hcb]2[ASR]2,1.44129,3.39718,4.17764,4033.85,0.4935,0.342402,793.282,-0.49523917031762504,0
616,2019[Co][pcu]3[ASR]2,1.08616,3.88478,5.40279,4438.01,0.5496,0.506004,3065.784,-0.4970244145420784,0
92,2013[Zn][nan]3[ASR]3,1.26745,3.26241,4.56202,4227.25,0.5334,0.420846,2212.484,-0.5007222814314987,0
644,2019[Cu][sql]2[ASR]3,1.00861,2.87932,6.02458,4945.13,0.5531,0.548378,2212.228,-0.5010237257107897,0
980,2020[Zn][nan]3[ASR]17,1.1595,3.77846,5.70571,4473.26,0.5521,0.476153,4665.52,-0.501596707416119,0
335,2017[Co][qtz]3[ASR]1,1.17603,4.04962,4.89409,4294.16,0.533,0.453221,2677.491,-0.5064139843790445,0
998,2020[Zn][qtz]3[ASR]1,1.28441,7.05601,7.93137,4564.92,0.5057,0.393721,1018.848,-0.508643568883377,0
138,2015[Cd][sql]2[ASR]1,1.11534,3.57485,5.2608,4808.48,0.5641,0.505765,921.656,-0.5094204734396872,0
781,2019[Zr][pts]3[ASR]1,1.53864,4.5909,5.1747,3813.24,0.3692,0.239953,1287.452,-0.5114917271874253,0
641,2019[Cu][rtl]3[ASR]2,1.31546,2.66662,4.33454,4052.62,0.4978,0.378423,1290.952,-0.5137091343266,0
197,2016[Cd][kgd]2[ASR]1,1.0597,5.44523,6.35549,5072.95,0.5146,0.48561,975.364,-0.5140446769865776,0
850,2020[CuSi][pcu]2[ASR]1,1.13663,5.80628,6.60595,4622.79,0.5328,0.468752,2392.056,-0.5144391802506882,0
815,2020[Co][fsc]3[ASR]1,1.18268,3.8908,5.8676,4270.35,0.5209,0.44044,2629.54,-0.5161282906421749,0
71,2012[Zn][sql]2[ASR]1,1.15045,5.14355,5.74177,4355.61,0.5222,0.453911,809.412,-0.5171559688336671,0
1134,2021[Zn][nan]3[ASR]5,1.23569,4.16511,6.36088,4335.97,0.5251,0.424945,8780.456,-0.518447532306155,0
959,2020[Yb][nan]3[ASR]1,1.75432,2.63681,3.77892,3778.63,0.3843,0.219059,3242.928,-0.5222915510453612,0
739,2019[Zn][hcb]2[ASR]1,1.1772,3.80351,4.17002,4477.2,0.5592,0.475024,1158.208,-0.5228711447265642,0
728,2019[Yb][nan]2[ASR]1,1.32706,3.83418,4.69516,4035.23,0.4768,0.359289,2462.484,-0.5243069842965462,0
1289,2023[Zn][nan]3[ASR]18,1.1164,3.87214,6.02667,4516.2,0.5467,0.489701,7520.448,-0.5244165962093932,0
25,0000[Zn][nan]3[ASR]1,1.3658,6.11281,7.05111,4260.05,0.4831,0.353713,2268.528,-0.530419903666177,0
877,2020[Cu][sql]2[ASR]3,1.07871,4.54984,5.84288,4698.33,0.5477,0.507736,1591.588,-0.5329484315358382,0
836,2020[Co][nan]3[ASR]8,1.28942,3.54214,5.09434,4064.87,0.4822,0.373966,1938.938,-0.533956794690498,0
985,2020[Zn][nan]3[ASR]21,1.48338,4.624,5.20335,4129.51,0.4894,0.329923,1110.004,-0.5346403113759228,0
1270,2023[Sc][nan]3[ASR]6,1.24511,2.86917,3.68742,4077.12,0.5009,0.402294,984.696,-0.5353413649704515,0
859,2020[Cu][kgm]2[ASR]1,1.3407,6.20824,6.78992,4279.11,0.4858,0.362347,1624.386,-0.5381137848887383,0
504,2018[Cu][sit]3[ASR]1,1.34639,6.0353,6.3761,4230.13,0.4823,0.358217,1551.09,-0.5384101208859358,0
1265,2023[Sc][nan]3[ASR]13,1.24544,2.85339,3.69099,4077.91,0.5003,0.401707,984.696,-0.5390586535025097,0
1263,2023[Sc][nan]3[ASR]11,1.2451,2.86039,3.67957,4080.28,0.5006,0.402057,984.696,-0.5404441059304361,0
1323,2024[Mn][nan]3[ASR]1,1.26355,4.95141,5.62283,4130.67,0.478,0.3783,2361.056,-0.5409816646072183,0
810,2020[Cd][sql]2[ASR]3,1.06706,3.78773,5.62241,5056.7,0.5284,0.495194,2130.796,-0.5426046756351712,0
1269,2023[Sc][nan]3[ASR]5,1.24421,2.85713,3.68528,4083.06,0.5003,0.402104,984.696,-0.5445212531824237,0
1172,2022[Eu][nan]3[ASR]1,1.45236,3.1049,4.84089,3993.19,0.4654,0.320443,5787.152,-0.5446325951847533,0
1266,2023[Sc][nan]3[ASR]2,1.24405,2.85238,3.68505,4084.79,0.5004,0.402236,984.696,-0.5461121277109013,0
1264,2023[Sc][nan]3[ASR]12,1.24458,2.83821,3.68508,4083.13,0.4999,0.401662,984.696,-0.5468567196932965,0
1273,2023[Sc][nan]3[ASR]9,1.24491,2.82312,3.68045,4086.23,0.5002,0.401795,984.696,-0.5495831774456461,0
1086,2021[Gd][sql]2[ASR]1,1.43296,3.65042,4.94697,4054.8,0.4771,0.332948,2802.464,-0.5500009451299737,0
1262,2023[Sc][nan]3[ASR]10,1.24359,2.8413,3.69075,4086.92,0.4999,0.401982,984.696,-0.5505700649782661,0
1271,2023[Sc][nan]3[ASR]7,1.24332,2.86683,3.69089,4088.36,0.5,0.402149,984.696,-0.5508368132801262,0
1272,2023[Sc][nan]3[ASR]8,1.24295,2.85364,3.69083,4088.39,0.5,0.40227,984.696,-0.5512775892156638,0
1268,2023[Sc][nan]3[ASR]4,1.24158,2.84095,3.69677,4090.96,0.5005,0.403116,984.696,-0.5521412887262047,0
475,2018[Cd][sod]3[ASR]2,1.38339,2.82859,4.50069,4119.98,0.5043,0.364539,4160.112,-0.5524493403230364,0
54,2010[Zn][pts]3[ASR]1,1.25542,3.16837,3.79393,4381.85,0.5515,0.439296,1182.032,-0.5527828190879533,0
788,2020[Ag][pts]3[ASR]1,1.21648,3.21819,5.40456,4327.36,0.5317,0.437081,684.732,-0.5536872121780716,0
1364,2024[Zn][sql]2[ASR]1,1.08589,3.54522,5.59737,4625.6,0.5514,0.507788,2183.304,-0.553917774949864,0
