Serial,Name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_core,label_core
93,2013[Zn][nan]3[ASR]8,1.12902,6.07675,7.43364,3501.21,0.6428,0.569343,3726.24,0.07016270700073446,-1
116,2014[Cu][tbo]3[ASR]4,0.882932,6.80767,13.2781,3311.71,0.7198,0.815238,9677.952,0.0700424694648385,-1
593,2019[Co][apo]3[ASR]1,1.05942,3.6671,4.54762,3946.25,0.5906,0.557472,2425.112,0.06998480525255912,-1
1206,2022[Zn][pts]3[ASR]2,1.14329,5.59193,6.67531,3572.42,0.6294,0.550516,2785.504,0.06972872830859189,-1
52,2010[Cr][bpq]3[ASR]1,1.02131,7.08769,7.24753,3618.12,0.6219,0.608923,464.222,0.06966310532521724,-1
460,2018[Ag][sql]2[ASR]2,1.26516,5.30391,6.92442,3438.7,0.6354,0.502229,1073.46,0.06955197525594436,-1
615,2019[Co][pcu]3[ASR]1,0.956026,5.4487,6.02974,4671.61,0.5835,0.610339,2261.628,0.0694694851638662,-1
117,2014[Cu][tbo]3[ASR]5,0.885,6.71145,13.18974,3327.91,0.7191,0.812542,9677.952,0.06944736371965332,-1
14,0000[Cu][tbo]3[ASR]2,0.888494,6.65523,13.20142,3310.85,0.7192,0.80946,9677.952,0.06929357519210333,-1
430,2017[Zn][hcb]2[ASR]3,0.893598,3.42602,10.02552,4329.03,0.6466,0.723592,5061.808,0.06922893219432069,-1
1210,2022[Zn][pts]3[ASR]6,1.14226,5.60544,6.66919,3575.76,0.6298,0.551365,2785.504,0.06903978854962078,-1
45,2007[Zn][srs]3[ASR]9,1.23149,6.75539,8.59914,3286.98,0.6644,0.53951,12657.888,0.06892513639452447,-1
1208,2022[Zn][pts]3[ASR]4,1.14153,5.61956,6.67456,3580.34,0.6299,0.551804,2785.504,0.06890411395440732,-1
611,2019[Co][nan]3[ASR]6,0.994093,3.91144,5.14458,5031.4,0.5459,0.549144,3218.724,0.06857780129453439,-1
1209,2022[Zn][pts]3[ASR]5,1.13981,5.63155,6.67811,3576.85,0.6303,0.552987,2785.504,0.06853663720279468,-1
461,2018[Ag][sql]2[ASR]3,1.25975,5.36051,6.95497,3436.09,0.6371,0.505736,1073.46,0.06835299431520658,-1
965,2020[Zn][fgl]3[ASR]1,1.01045,5.8044,8.61383,4033.58,0.6525,0.645749,1479.186,0.06826796989262918,-1
1356,2024[Zn][lig]3[ASR]1,1.13029,3.9554,7.58763,3715.75,0.643,0.568881,1475.896,0.06807678903508485,-1
1155,2022[CoMn][sql]2[ASR]1,0.953476,7.54394,9.05169,4213.33,0.6106,0.640394,2745.868,0.06802361627032316,-1
1056,2021[Cu][dia]3[ASR]1,1.06374,3.36613,4.58508,5149.15,0.5176,0.486586,1687.88,0.06748744300455334,-1
883,2020[Cu][tbo]3[ASR]2,0.878222,6.75663,13.21587,3353.72,0.7206,0.820522,2419.488,0.06743494191691113,-1
1205,2022[Zn][pts]3[ASR]1,1.13491,5.63995,6.69644,3591.04,0.6315,0.556431,2785.504,0.06739485560860259,-1
118,2014[Cu][tbo]3[ASR]6,0.878777,6.78455,13.20057,3346.27,0.7208,0.820231,9677.952,0.06725231133085119,-1
899,2020[Fe][nan]3[ASR]1,0.929682,7.35488,9.07325,3841.17,0.6464,0.695292,1895.76,0.06723677884916524,-1
658,2019[Eu][nan]2[ASR]1,2.04542,2.30309,3.00234,3370.32,0.3193,0.156105,1872.836,0.06710858695388677,-1
1046,2021[Co][nan]3[ASR]5,1.8299,3.05608,3.77911,2890.76,0.3988,0.217936,1082.042,0.06682313356030245,-1
887,2020[Cu][tbo]3[ASR]6,0.881994,6.70647,13.18091,3347.26,0.7208,0.817239,2419.488,0.06676503103697384,-1
716,2019[Sm][sqc]3[ASR]1,1.59006,4.14275,4.91789,2860.65,0.5731,0.360426,342.168,0.06657457461897165,-1
698,2019[Nd][nan]3[ASR]1,1.09106,4.79,6.72656,3489.57,0.6345,0.581545,2505.928,0.06603679112827043,-1
491,2018[Co][nia]3[ASR]1,0.872025,4.68406,8.91438,4021.56,0.6517,0.747341,1994.964,0.06585053856847356,-1
462,2018[Ag][sql]2[ASR]4,1.25216,5.43218,6.98692,3438.62,0.6401,0.511197,1073.46,0.06560897564126411,-1
882,2020[Cu][tbo]3[ASR]1,0.868078,6.78307,13.27801,3376.38,0.722,0.831723,2419.488,0.0653590952000358,-1
350,2017[Cu][hcb]2[ASR]2,1.14721,3.56887,4.24981,5195.11,0.4961,0.432439,1727.756,0.06525332735744405,-1
1238,2023[Cu][nan]3[ASR]4,0.944758,4.58493,6.85707,4392.92,0.6256,0.66218,2958.54,0.06514663495506401,-1
710,2019[Ni][pcu]3[ASR]1,1.05315,3.553,5.9155,3778.13,0.6161,0.585007,2222.864,0.06452280271555644,-1
197,2016[Cd][kgd]2[ASR]1,1.0597,5.44523,6.35549,5072.95,0.5146,0.48561,975.364,0.06399270819282221,-1
791,2020[Cd][apo]3[ASR]1,1.22093,5.78235,6.54851,3307.54,0.6341,0.519357,2556.248,0.06376204357468573,-1
39,2007[Zn][srs]3[ASR]10,1.23146,6.77259,8.60968,3271.27,0.6693,0.5435,12657.888,0.06373823800392753,-1
670,2019[Ho][nan]3[ASR]1,1.07981,4.54715,6.29131,3653.49,0.6284,0.581952,3617.168,0.06281546911548563,-1
42,2007[Zn][srs]3[ASR]13,1.20596,7.09618,8.73075,3288.07,0.6705,0.555988,12657.888,0.06254782187743135,-1
589,2019[Ce][nan]3[ASR]1,1.08396,4.51188,6.31211,3615.84,0.629,0.580281,2505.928,0.06240641927405055,-1
1307,2024[Co][sql]2[ASR]1,0.999745,3.76937,5.74995,5181.93,0.5187,0.518832,3267.28,0.062211370533175936,-1
656,2019[Er][nan]3[ASR]1,1.08763,4.49388,6.28799,3603.18,0.6288,0.57814,2505.928,0.062087892420002344,-1
691,2019[Mg][nan]3[ASR]2,0.912446,10.73041,12.01944,3357.04,0.6481,0.710289,4368.744,0.06201546414769332,-1
1276,2023[U][nan]2[ASR]1,1.06552,5.2856,7.98544,3435.19,0.6611,0.620449,4084.404,0.061915916887587574,-1
592,2019[CoMg][hex]3[ASR]1,0.905268,4.62255,6.68369,4594.79,0.6122,0.676264,4412.108,0.06184912031823386,-1
463,2018[Ag][sql]2[ASR]5,1.24315,5.52972,7.05962,3439.58,0.6449,0.518765,1073.46,0.06158871198549898,-1
912,2020[In][nan]3[ASR]1,1.80152,4.92871,6.67097,2478.1,0.5725,0.317787,1720.786,0.061246054989239296,-1
40,2007[Zn][srs]3[ASR]11,1.22695,7.15145,8.64577,3285.13,0.6693,0.545499,12657.888,0.06096226095782642,-1
464,2018[Ag][sql]2[ASR]6,1.23333,5.58913,7.14563,3435.57,0.6479,0.525328,1073.46,0.06008972242374799,-1
516,2018[Mn][bcu]3[ASR]2,0.884009,6.19384,8.2634,4095.01,0.6416,0.725784,2444.092,0.05979289457813319,-1
78,2013[La][nan]3[ASR]3,0.920261,5.37102,7.71573,4147.0,0.6425,0.698171,5627.128,0.05960110258478779,-1
21,0000[Lu][lcy]3[ASR]1,0.89958,7.28263,13.22023,3152.69,0.7283,0.8096,13758.368,0.059417567752380496,-1
1149,2022[Cd][nan]2[ASR]2,1.14817,5.50156,6.73321,5144.02,0.4781,0.416402,3789.56,0.059246414117595236,-1
43,2007[Zn][srs]3[ASR]14,1.23467,7.01593,8.40821,3269.63,0.6679,0.540955,12657.888,0.059150724856845915,-1
792,2020[Cd][fes]2[ASR]1,1.09274,4.43894,5.66875,3874.53,0.6216,0.568844,1590.5,0.05901657861734866,-1
41,2007[Zn][srs]3[ASR]12,1.21042,6.8958,8.47518,3291.54,0.6705,0.553938,12657.888,0.058827508151537033,-1
1037,2021[Ce][flu]3[ASR]1,0.896589,4.17323,8.48584,3914.73,0.6534,0.728762,984.878,0.0586595771026277,-1
531,2018[Ni][sql]2[ASR]2,0.963414,5.65582,7.08035,4911.05,0.5679,0.589466,1820.38,0.05789585954347576,-1
689,2019[Mg][nan]2[ASR]2,0.962945,5.48781,5.831,4911.17,0.5576,0.579057,1462.217,0.057804444126843046,-1
1333,2024[Tb][sql]2[ASR]1,1.10199,4.52606,6.15996,3648.16,0.6309,0.57251,3729.36,0.05735128909734266,-1
1207,2022[Zn][pts]3[ASR]3,1.14276,5.61007,6.66672,3570.78,0.6403,0.56031,2785.504,0.05732970282337546,-1
306,2017[Cd][nan]3[ASR]4,0.955031,5.43937,6.78804,4238.1,0.6304,0.660083,3746.168,0.05702275366510556,-1
553,2018[Zr][nan]3[ASR]6,0.753337,7.02099,12.91193,3600.32,0.7048,0.935571,4809.858,0.0568341948529576,-1
540,2018[Zn][pcu]3[ASR]3,0.965805,5.30943,7.84786,3994.82,0.6533,0.676431,4665.696,0.056793406332344754,-1
1310,2024[Cu][nan]3[ASR]1,1.03168,5.95029,7.23539,3612.84,0.6488,0.628878,2888.092,0.05650406970367472,-1
896,2020[Eu][pcu]3[ASR]1,1.19567,4.29642,6.42008,3183.68,0.6339,0.530162,1784.54,0.05633396002058122,-1
721,2019[Tb][sqc]3[ASR]1,1.63759,4.18476,4.97698,2742.16,0.5752,0.351247,660.018,0.05608055326826755,-1
497,2018[Cu][nan]2[ASR]1,1.01468,3.47283,5.72932,5157.86,0.5403,0.532482,4536.82,0.05555696747735239,-1
356,2017[Cu][nan]3[ASR]8,0.979009,4.96481,9.41088,3574.2,0.6815,0.696112,2481.62,0.05510777411340895,-1
906,2020[Gd][pcu]3[ASR]1,1.21247,4.29546,6.40935,3133.16,0.6342,0.523066,1176.684,0.05488773882551112,-1
508,2018[Eu][nan]3[ASR]1,0.895347,8.15613,10.38976,3759.04,0.6741,0.752892,5087.104,0.05450003222705302,-1
949,2020[Tb][pcu]3[ASR]1,1.22059,4.29203,6.40957,3105.09,0.6342,0.519586,1812.384,0.05427061579150161,-1
363,2017[Cu][rtl]3[ASR]2,1.10472,3.2429,4.22242,3993.64,0.5988,0.542039,1174.9,0.05411790678094763,-1
28,0000[Zn][srs]3[ASR]1,1.22499,7.83619,8.53797,3281.84,0.6656,0.543353,12657.888,0.053831037891218125,-1
98,2014[Co][ant]3[ASR]1,0.930114,5.28624,7.47916,3656.9,0.6507,0.699592,3004.852,0.05367376438173177,-1
275,2016[Zn][nan]3[ASR]15,0.908716,5.03657,12.11623,3934.65,0.6987,0.768887,9702.528,0.053559750664363026,-1
95,2013[Zn][pcu]3[ASR]3,0.928568,5.55694,7.27195,4531.5,0.6232,0.671141,5018.208,0.0534800200309129,-1
1156,2022[Co][bcg]3[ASR]1,0.944958,5.53341,6.6772,3899.34,0.6358,0.672834,1666.526,0.0527562543115796,-1
1368,2024[Zn][sra]3[ASR]1,1.00542,4.83588,7.28441,5071.48,0.56,0.556982,4103.0,0.052585707722686115,-1
1260,2023[Sc][bpq]3[ASR]2,0.933059,5.46835,5.71201,4665.62,0.5932,0.635758,1124.972,0.05252008103345429,-1
15,0000[Er][lcy]3[ASR]1,0.840959,7.45164,13.4706,3315.52,0.7338,0.872575,8159.424,0.05251412558881752,-1
1233,2023[CuSc][flu]3[ASR]1,0.911797,5.59778,11.05323,3713.98,0.7008,0.768593,3949.176,0.05214270708922819,-1
914,2020[La][pts]3[ASR]1,1.52957,5.40146,5.66023,2574.34,0.5856,0.382853,1428.068,0.05147015527360432,-1
490,2018[Co][nan]3[ASR]9,1.18539,9.94509,10.96437,2479.68,0.6273,0.529194,2807.676,0.051454973609365684,-1
692,2019[Mg][nan]3[ASR]3,0.929735,10.84174,11.55168,3324.49,0.6519,0.701168,728.124,0.05113707154040714,-1
44,2007[Zn][srs]3[ASR]15,1.22175,7.06521,8.38192,3280.19,0.6741,0.551751,12657.888,0.05105098876142633,-1
813,2020[Ce][pts]3[ASR]1,1.54829,5.3979,5.6336,2530.22,0.5763,0.372217,872.448,0.05077341138722469,-1
472,2018[Cd][nan]3[ASR]6,0.933546,5.91333,8.14266,4008.24,0.6576,0.704411,4342.652,0.05068354773416339,-1
237,2016[Co][sql]2[ASR]5,0.957785,4.44166,6.30658,3906.34,0.6344,0.662361,1488.354,0.05029685890507385,-1
186,2015[Zn][sql]2[ASR]1,0.958222,4.90468,6.21817,4842.71,0.5937,0.619585,1083.664,0.05024814932761035,-1
690,2019[Mg][nan]3[ASR]1,0.910088,10.82488,11.61605,3343.52,0.6557,0.72048,728.124,0.050201035624432455,-1
733,2019[Zn][bcg]3[ASR]1,0.967943,4.88122,6.92066,4186.13,0.6436,0.664915,1705.208,0.050080486244408196,-1
487,2018[Co][nan]3[ASR]6,1.17315,10.10911,11.06432,2528.58,0.6375,0.543408,935.892,0.04992138399508961,-1
847,2020[Co][tfz]3[ASR]1,0.8825,6.83273,8.29384,4147.01,0.6398,0.724986,2513.312,0.049522816321496244,-1
586,2019[Cd][tfz]3[ASR]2,0.939663,4.84271,6.44414,4274.4,0.6337,0.674391,1648.68,0.049463921518781984,-1
786,2019[Zr][sjt]3[ASR]1,0.586065,12.73503,19.8152,3548.22,0.7816,1.33364,20291.994,0.049297496162729715,-1
1219,2023[Cd][fes]2[ASR]1,0.972281,6.36846,7.60521,4767.22,0.5894,0.606203,3148.112,0.04912737479812601,-1
915,2020[Mg][nan]3[ASR]1,0.912549,10.89789,11.67288,3346.79,0.6548,0.71755,728.124,0.04895820636474091,-1
748,2019[Zn][nan]3[ASR]11,0.956305,9.7296,11.76139,3591.2,0.6843,0.715566,3223.776,0.048921404184400386,-1
1136,2021[Zn][nan]3[ASR]7,0.953025,5.69069,8.64255,4316.98,0.6575,0.689908,1605.2,0.04792228007597399,-1
452,2017[Zn][unc]3[ASR]1,0.993165,5.49683,5.87971,4583.39,0.6107,0.614903,978.316,0.047424872054800726,-1
410,2017[Tb][nan]3[ASR]3,1.78672,5.09952,5.48341,2434.34,0.5308,0.297081,1416.124,0.04742432168045685,-1
243,2016[Cu][hcb]2[ASR]1,0.985614,6.44141,6.99619,4731.29,0.5888,0.597394,1799.652,0.04670962113314059,-1
443,2017[Zn][nbo]3[ASR]1,0.85444,4.73604,10.03104,4327.59,0.6659,0.779341,2031.864,0.04640823454239462,-1
187,2015[Zn][sql]2[ASR]2,0.958171,4.82447,6.21847,4843.06,0.5986,0.624732,1083.664,0.04593584491026603,-1
1126,2021[Zn][nan]3[ASR]10,0.909021,5.62669,8.60943,4204.83,0.6615,0.727706,1701.32,0.04585768312359906,-1
32,2006[Cd][nan]3[ASR]4,1.26346,5.81593,6.97647,3086.67,0.6577,0.520556,4284.028,0.04580514706049055,-1
30,2003[Er][tcs]3[ASR]1,1.71981,3.8733,4.80184,2664.46,0.5675,0.329979,684.336,0.04539063759903672,-1
1301,2024[Cd][nia]3[ASR]1,0.920364,4.97016,9.37488,3915.35,0.6808,0.739707,2321.848,0.04527093354791001,-1
100,2014[Co][nan]2[ASR]2,1.02464,4.55032,6.07203,5167.1,0.5368,0.523894,2142.116,0.044509928368327456,-1
369,2017[Cu][sqp]2[ASR]1,0.920981,3.44737,7.21493,4903.73,0.6074,0.659514,4064.44,0.04427728144500698,-1
1090,2021[In][nan]3[ASR]2,0.851114,5.60775,10.07495,4000.57,0.682,0.801303,5401.836,0.04426446284726504,-1
166,2015[Th][nan]3[ASR]2,2.12456,2.34591,3.02154,2881.72,0.4013,0.188887,656.464,0.044228586675442605,-1
120,2014[FeAu][nan]3[ASR]1,1.96131,3.53951,4.40815,2632.96,0.5357,0.273134,1104.423,0.04413403830329621,-1
484,2018[Co][nan]3[ASR]3,1.18457,9.86058,10.9929,2485.51,0.6448,0.544334,935.892,0.04400834652764041,-1
301,2017[Cd][kgd]2[ASR]3,0.989946,7.52799,8.4504,4022.58,0.6471,0.653672,5216.232,0.04365103709032492,-1
181,2015[Zn][pcu]3[ASR]1,1.07923,4.43693,5.33411,4033.6,0.6293,0.583103,1624.896,0.043269351913407306,-1
599,2019[Co][jaj]3[ASR]1,0.938994,4.76305,7.18655,3750.51,0.6537,0.696171,2680.54,0.043022580308682556,-1
132,2014[Zr][fcu]3[ASR]1,0.793444,6.15574,12.20585,3608.6,0.7117,0.896976,9250.56,0.04273203349510202,-1
1138,2021[Zn][nan]3[ASR]9,0.934417,5.61011,9.08794,3988.18,0.6792,0.72687,1709.224,0.04272015626980363,-1
323,2017[Co][nan]3[ASR]14,1.19054,9.9543,10.9968,2483.93,0.6428,0.539921,935.892,0.042694293462824495,-1
1003,2020[Zn][tfz]3[ASR]1,0.872302,6.30347,9.63054,4571.73,0.637,0.730252,11898.768,0.04169805123261061,-1
488,2018[Co][nan]3[ASR]7,1.18395,9.95624,11.06071,2494.74,0.648,0.547321,935.892,0.041673113319891986,-1
479,2018[Ce][nan]3[ASR]3,2.16361,2.52943,3.53741,2753.4,0.418,0.193196,1008.3,0.04164998015861787,-1
485,2018[Co][nan]3[ASR]4,1.18395,9.96153,11.0634,2494.01,0.6482,0.547489,935.892,0.04130897248216803,-1
995,2020[Zn][nbo]3[ASR]1,0.901032,4.68639,10.18079,3579.94,0.6929,0.769007,1370.928,0.04113440574610605,-1
1179,2022[In][nan]3[ASR]2,1.31754,6.47203,6.98033,2723.74,0.6473,0.491293,975.46,0.04105900495507653,-1
188,2015[Zn][sql]2[ASR]3,0.911355,5.37104,7.81305,4955.5,0.5863,0.643327,3128.688,0.04072063275138604,-1
486,2018[Co][nan]3[ASR]5,1.18386,9.96065,11.06314,2489.21,0.6482,0.547533,935.892,0.04055377265885829,-1
940,2020[Pr][pts]3[ASR]1,1.57041,5.34196,5.58764,2497.17,0.5816,0.370348,872.448,0.040240999816601786,-1
26,0000[Zn][nan]3[ASR]3,0.886402,3.81766,9.7373,4034.65,0.676,0.762634,12280.44,0.03957572958597688,-1
315,2017[Ce][pts]3[ASR]1,1.09349,4.77068,6.4801,3418.06,0.6513,0.595616,1052.644,0.03937058740022992,-1
598,2019[Co][hxl]2[ASR]1,0.895584,4.63886,5.84399,4305.38,0.6284,0.701665,1794.882,0.03924697598338378,-1
257,2016[Mn][nan]3[ASR]1,1.02928,11.0617,12.01682,2730.03,0.668,0.648998,2016.576,0.03877698978057831,-1
270,2016[Zn][hcb]2[ASR]1,0.90919,6.11236,7.74318,4572.0,0.6284,0.691165,11949.968,0.03826645029059805,-1
708,2019[Ni][nan]3[ASR]3,1.20772,10.80261,11.52538,2612.72,0.6486,0.537043,934.452,0.03798764552978273,-1
631,2019[Cu][nan]3[ASR]4,0.846448,6.92729,10.29616,3859.07,0.692,0.817534,2870.016,0.03788810908036844,-1
309,2017[Cd][pts]3[ASR]1,1.09891,5.8846,6.65178,3484.68,0.6565,0.597409,2868.608,0.03756204212577696,-1
1304,2024[Co][nan]3[ASR]1,1.24756,9.25347,9.66687,3852.69,0.5028,0.403027,2129.004,0.037416751014425875,-1
751,2019[Zn][nan]3[ASR]4,0.887986,3.80357,9.74379,4025.75,0.6778,0.7633,12280.44,0.03732456815112939,-1
261,2016[Ni][neb]3[ASR]4,1.11832,5.80296,6.79813,5145.77,0.5153,0.460778,1524.052,0.03683713902862662,-1
1246,2023[Fe][nan]2[ASR]1,0.865488,4.61511,7.21975,4745.82,0.6207,0.717167,5919.5,0.03638098092420505,-1
1174,2022[Eu][pts]3[ASR]1,1.12353,5.06538,6.54792,3231.59,0.6566,0.584406,1660.5,0.03547038504562061,-1
406,2017[Rh][sql]2[ASR]1,1.13119,3.52965,5.38505,3722.27,0.6309,0.557733,676.544,0.03512396069453483,-1
1131,2021[Zn][nan]3[ASR]2,1.21695,10.87758,11.64853,2679.28,0.6618,0.543818,974.574,0.03470705581492961,-1
1125,2021[Zn][nan]3[ASR]1,1.21914,10.83931,11.62733,2677.51,0.6633,0.544071,974.574,0.03433534942508665,-1
355,2017[Cu][nan]3[ASR]7,0.747785,6.70309,15.46971,3725.38,0.7399,0.989456,12848.752,0.0343059342440899,-1
381,2017[In][sea]3[ASR]1,0.873391,5.50836,8.21487,3959.09,0.6693,0.766324,1050.406,0.0339561622557798,-1
148,2015[Cu][nan]3[ASR]3,0.834663,10.84307,15.30883,3773.68,0.7218,0.86478,11742.732,0.033488488785333725,-1
407,2017[Sc][nan]3[ASR]1,0.885831,5.0736,6.03816,4298.06,0.6327,0.714245,1453.14,0.03341050432785986,-1
1128,2021[Zn][nan]3[ASR]12,0.901398,6.32449,9.37408,4216.38,0.6748,0.748615,3402.64,0.0330409720895628,-1
848,2020[CuGd][nan]2[ASR]1,1.14679,5.8836,6.96146,3322.34,0.668,0.582497,1113.518,0.032843594105208096,-1
129,2014[Zn][nan]3[ASR]3,0.834367,4.84913,10.39542,4411.86,0.6713,0.804562,2950.296,0.032385006081061984,-1
706,2019[Ni][nan]3[ASR]1,1.19871,10.96497,11.60677,2614.7,0.6518,0.543751,934.452,0.03228107017979198,-1
1178,2022[In][nan]3[ASR]1,1.31584,6.47311,6.99137,2719.88,0.655,0.497781,975.46,0.031804281814531654,-1
1244,2023[Eu][nan]3[ASR]1,1.00282,9.61262,11.19496,4055.78,0.6069,0.605195,7268.632,0.031123884110506372,-1
1192,2022[Tb][umc]3[ASR]1,1.20491,4.56506,7.19243,2901.56,0.6616,0.549087,1464.168,0.030856352246638963,-1
604,2019[Co][nan]3[ASR]13,1.18431,10.78007,11.53528,2483.25,0.6336,0.534996,935.892,0.030682173305963456,-1
966,2020[Zn][fgl]3[ASR]2,1.00528,7.98061,8.61802,3843.33,0.6652,0.661706,1395.024,0.030391904154563276,-1
923,2020[Mg][nia]3[ASR]3,0.809765,4.37801,8.55274,4603.75,0.6424,0.793317,1787.196,0.02911899668206397,-1
544,2018[Zn][sql]2[ASR]6,0.962909,5.65901,7.56109,4968.47,0.5917,0.614492,1847.128,0.029026705430384325,-1
943,2020[SiZr][scu]3[ASR]1,0.850747,7.96273,10.19342,3433.06,0.7064,0.830329,3456.66,0.028946025308194345,-1
1329,2024[Ni][sql]2[ASR]1,0.886769,4.07252,6.47966,4828.69,0.6163,0.694995,1887.996,0.028759353132323806,-1
330,2017[Co][nan]3[ASR]7,1.17979,10.79044,11.60621,2471.56,0.6351,0.538318,2807.676,0.0286886025482036,-1
640,2019[Cu][rtl]3[ASR]1,1.11521,5.26074,6.26378,3305.69,0.6577,0.589757,1500.984,0.027948964297809686,-1
782,2019[Zr][scu]3[ASR]1,0.888944,8.87746,9.23797,3675.96,0.6678,0.751228,3953.064,0.02777269157068485,-1
370,2017[Er][bey]2[ASR]1,0.888995,8.23795,9.79409,3967.72,0.673,0.757035,826.722,0.027676241840497218,-1
759,2019[Zn][pts]3[ASR]1,0.978504,3.97201,5.52196,4156.66,0.6408,0.654878,727.196,0.027544489269713868,-1
979,2020[Zn][nan]3[ASR]16,1.2148,11.00713,11.71958,2699.02,0.6697,0.551283,974.574,0.027543362132742777,-1
331,2017[Co][nan]3[ASR]8,1.17528,10.85848,11.65036,2498.23,0.6423,0.546509,935.892,0.027445901490515956,-1
551,2018[Zr][nan]3[ASR]4,0.70707,6.67955,13.74408,3632.35,0.7225,1.02182,4857.902,0.02688303135448189,-1
605,2019[Co][nan]3[ASR]14,1.17266,10.91867,11.6947,2486.15,0.6376,0.543723,935.892,0.026728235864280858,-1
1195,2022[Zn][nan]3[ASR]2,0.962116,8.51203,13.36303,4415.35,0.6314,0.656262,8102.972,0.02659628233244482,-1
60,2012[Cd][nan]3[ASR]5,0.864641,6.02391,8.00821,4140.37,0.6639,0.767834,1971.076,0.02652654447401237,-1
595,2019[Co][hcb]2[ASR]1,0.961571,6.36755,6.67043,5004.71,0.5529,0.574997,972.832,0.02599299748468953,-1
577,2019[Cd][nan]3[ASR]3,1.04515,4.3478,6.52883,3481.74,0.6589,0.630433,2680.572,0.025469555033061253,-1
911,2020[In][hcb]2[ASR]1,1.03046,7.14786,8.42452,3124.74,0.6954,0.674843,850.522,0.025384185040439933,-1
1104,2021[Pb][llj]2[ASR]1,2.29138,2.51314,3.52066,2759.21,0.3865,0.168676,920.716,0.025372079561849725,-1
324,2017[Co][nan]3[ASR]15,1.18753,10.77074,11.55785,2468.46,0.6409,0.539693,935.892,0.024913692591163494,-1
440,2017[Zn][nan]3[ASR]4,0.974976,4.16232,5.54884,3950.36,0.6418,0.658272,2304.3,0.024887506526292125,-1
602,2019[Co][nan]3[ASR]1,1.17375,10.90185,11.63097,2486.28,0.6422,0.547134,935.892,0.023990133785813494,-1
537,2018[Zn][pcu]3[ASR]1,0.899946,4.24797,6.38251,4503.66,0.6433,0.714821,2665.088,0.023743171748258574,-1
606,2019[Co][nan]3[ASR]15,1.17224,10.88216,11.69824,2479.83,0.6437,0.549118,935.892,0.02363223265533576,-1
276,2016[Zn][nan]3[ASR]7,0.951977,5.57065,6.92787,4967.64,0.5928,0.622704,3758.448,0.023596222134381284,-1
1017,2021[Ag][nan]2[ASR]1,1.30559,11.28189,11.71954,3277.82,0.5939,0.45489,1741.644,0.023171368332081554,-1
583,2019[Cd][pts]3[ASR]1,0.984578,6.02273,6.70051,3799.28,0.6618,0.672166,3172.936,0.022857464230338964,-1
106,2014[Cu][bcu]3[ASR]2,0.950428,4.66815,5.93777,4230.24,0.6483,0.682113,1718.424,0.02272396747017491,-1
489,2018[Co][nan]3[ASR]8,1.18297,10.97893,11.68073,2486.62,0.6417,0.542449,3743.568,0.022195345018756862,-1
654,2019[Er][hcb]2[ASR]2,1.34705,3.75656,5.61819,2913.74,0.6334,0.470211,1241.772,0.02198533509995859,-1
1135,2021[Zn][nan]3[ASR]6,1.08756,8.90649,9.23943,3672.1,0.6746,0.620289,3686.848,0.02094668398850752,-1
318,2017[Co][gra]3[ASR]1,1.03874,7.39369,8.08564,4968.98,0.5157,0.496468,6622.128,0.0209144807650421,-1
352,2017[Cu][nan]3[ASR]4,1.02953,9.30306,11.01739,4032.58,0.6578,0.638934,2890.716,0.020344207987306184,-1
329,2017[Co][nan]3[ASR]6,1.17257,10.86547,11.65774,2472.44,0.6472,0.551952,935.892,0.020341433454594382,-1
607,2019[Co][nan]3[ASR]2,1.18734,11.08091,11.62577,2488.0,0.6376,0.537,935.892,0.020277819071457204,-1
545,2018[Zn][sql]2[ASR]7,0.95214,5.76264,8.16609,4989.73,0.5974,0.627429,1847.128,0.02003161014060728,-1
861,2020[Cu][lvt]3[ASR]1,0.857596,4.52575,7.09146,4382.92,0.6539,0.76248,3162.744,0.01948573993166436,-1
263,2016[Tb][fcu]3[ASR]1,0.804274,6.94679,13.37735,3094.29,0.741,0.921327,2530.89,0.019313147025730393,-1
507,2018[Er][nan]3[ASR]1,1.96126,2.75591,4.46249,2525.0,0.5355,0.273039,968.39,0.01913394633573251,-1
459,2017[Zr][nan]3[ASR]1,0.811156,7.12418,11.99121,3514.93,0.7354,0.906607,4231.772,0.01891241944348354,-1
59,2011[Zn][sod]3[ASR]3,0.924167,3.46146,11.81446,4863.12,0.6448,0.697709,1365.456,0.01866839628238348,-1
341,2017[CrMn][qtz]3[ASR]1,1.03133,5.33957,6.2194,3500.01,0.6619,0.641791,8244.456,0.01827470856471569,-1
342,2017[CrMn][qtz]3[ASR]2,1.03133,5.33298,6.2241,3489.42,0.6624,0.642276,8244.456,0.017729256266461935,-1
260,2016[Ni][neb]3[ASR]3,1.11327,5.47053,6.5166,5249.42,0.5127,0.460537,1532.116,0.017413743601279785,-1
343,2017[CuAsMo][nan]2[ASR]1,1.87096,3.6369,4.77774,2437.84,0.5476,0.292684,497.772,0.016991451809006852,-1
396,2017[Ni][nan]3[ASR]1,0.798725,5.40255,11.72238,4102.18,0.706,0.883909,15114.888,0.01671909796232529,-1
313,2017[Cd][sql]2[ASR]4,0.898524,5.48121,7.32949,4918.88,0.6094,0.678224,824.104,0.015910848720840587,-1
210,2016[Co][pts]3[ASR]6,0.846693,8.06979,9.28335,3974.88,0.6748,0.796983,606.274,0.015580912583691209,-1
